
SetupTitle, ExfoliatedMoS2_TGIdVg
PrimitiveTest, I/V Sweep
DataValue, -1.22, 0.4, 0.5, 7.2500000000000008E-12, 6.21E-12, -1.239E-11, 1.7E-13
DataValue, -1.235, 0.4, 0.5, 7.54E-12, 5.44E-12, -1.33E-11, -1.1000000000000001E-13
DataValue, -1.25, 0.4, 0.5, 5.44E-12, 5.1500000000000005E-12, -1.1020000000000001E-11, 6.0000000000000009E-14
DataValue, -1.2650000000000001, 0.4, 0.5, 8.01E-12, 6.4E-12, -1.291E-11, -6.7000000000000007E-13
DataValue, -1.28, 0.4, 0.5, 8.070000000000001E-12, 4.6500000000000006E-12, -1.4060000000000001E-11, 8.5000000000000011E-13
DataValue, -1.2950000000000002, 0.4, 0.5, 6.8400000000000007E-12, 7.7900000000000013E-12, -1.301E-11, -6.7000000000000007E-13
DataValue, -1.31, 0.4, 0.5, 8.36E-12, 7.1900000000000007E-12, -1.5180000000000003E-11, 1.03E-12
DataValue, -1.325, 0.4, 0.5, 6.04E-12, 6.14E-12, -1.2470000000000002E-11, 1.83E-12
DataValue, -1.34, 0.4, 0.5, 7.7900000000000013E-12, 8.680000000000001E-12, -1.4560000000000003E-11, -2.37E-12
DataValue, -1.355, 0.4, 0.5, 7.5600000000000009E-12, 6.31E-12, -1.5450000000000002E-11, 8.0000000000000013E-14
DataValue, -1.37, 0.4, 0.5, 8.06E-12, 8.24E-12, -1.591E-11, 1.4400000000000001E-12
DataValue, -1.385, 0.4, 0.5, 9.63E-12, 8.6000000000000013E-12, -1.886E-11, 6.0000000000000007E-13
DataValue, -1.4000000000000001, 0.4, 0.5, 7.11E-12, 9.900000000000001E-12, -1.7340000000000002E-11, 6.0000000000000007E-13
DataValue, -1.415, 0.4, 0.5, 8.63E-12, 1.168E-11, -1.8470000000000002E-11, -2.3000000000000003E-12
DataValue, -1.4300000000000002, 0.4, 0.5, 9.23E-12, 7.75E-12, -1.87E-11, 1.2500000000000001E-12
DataValue, -1.445, 0.4, 0.5, 8.63E-12, 8.8100000000000014E-12, -1.692E-11, -4.0000000000000006E-14
DataValue, -1.46, 0.4, 0.5, 1.1440000000000001E-11, 9.16E-12, -2.072E-11, 1.2000000000000001E-12
DataValue, -1.475, 0.4, 0.5, 8.9800000000000009E-12, 9.07E-12, -1.937E-11, 1.4E-12
DataValue, -1.49, 0.4, 0.5, 9.23E-12, 1.18E-11, -2.0800000000000002E-11, -2.5000000000000003E-12
DataValue, -1.5050000000000001, 0.4, 0.5, 1.1230000000000001E-11, 9.34E-12, -2.196E-11, -4.6000000000000006E-13
DataValue, -1.52, 0.4, 0.5, 9.25E-12, 9.95E-12, -1.9750000000000003E-11, 2.2700000000000002E-12
DataValue, -1.5350000000000001, 0.4, 0.5, 1.4480000000000001E-11, 1.127E-11, -2.5160000000000003E-11, 4E-13
DataValue, -1.55, 0.4, 0.5, 1.1430000000000001E-11, 1.3050000000000001E-11, -2.682E-11, 9.0000000000000008E-14
DataValue, -1.5650000000000002, 0.4, 0.5, 1.1840000000000001E-11, 1.6050000000000002E-11, -2.6360000000000003E-11, -1.4200000000000002E-12
DataValue, -1.58, 0.4, 0.5, 1.3450000000000001E-11, 1.3280000000000002E-11, -2.788E-11, 7.7000000000000005E-13
DataValue, -1.595, 0.4, 0.5, 1.1520000000000001E-11, 1.4490000000000002E-11, -2.7090000000000004E-11, -1.5000000000000002E-13
DataValue, -1.61, 0.4, 0.5, 1.4300000000000002E-11, 1.4830000000000002E-11, -2.8010000000000002E-11, -2.4000000000000004E-13
DataValue, -1.625, 0.4, 0.5, 1.371E-11, 1.5160000000000002E-11, -3.023E-11, 1.65E-12
DataValue, -1.6400000000000001, 0.4, 0.5, 1.2940000000000001E-11, 1.814E-11, -2.8140000000000002E-11, -1.26E-12
DataValue, -1.655, 0.4, 0.5, 1.424E-11, 1.3700000000000002E-11, -2.931E-11, -7.4000000000000008E-13
DataValue, -1.6700000000000002, 0.4, 0.5, 1.1850000000000001E-11, 1.4650000000000002E-11, -2.793E-11, 2.1200000000000003E-12
DataValue, -1.685, 0.4, 0.5, 1.464E-11, 1.6380000000000003E-11, -2.939E-11, -5.3000000000000006E-13
DataValue, -1.7000000000000002, 0.4, 0.5, 1.3390000000000002E-11, 1.424E-11, -2.8930000000000004E-11, -3.9000000000000005E-13
DataValue, -1.715, 0.4, 0.5, 1.4190000000000002E-11, 1.6910000000000003E-11, -3.034E-11, 1.2000000000000002E-13
DataValue, -1.73, 0.4, 0.5, 1.582E-11, 1.6430000000000002E-11, -3.401E-11, 1.1000000000000002E-12
DataValue, -1.745, 0.4, 0.5, 1.3240000000000001E-11, 1.621E-11, -2.9950000000000004E-11, 8.7E-13
DataValue, -1.76, 0.4, 0.5, 1.741E-11, 1.865E-11, -3.204E-11, -1.9900000000000002E-12
DataValue, -1.7750000000000001, 0.4, 0.5, 1.6690000000000003E-11, 1.595E-11, -3.3380000000000005E-11, 1.3500000000000001E-12
DataValue, -1.79, 0.4, 0.5, 1.6230000000000002E-11, 1.977E-11, -3.474E-11, 9.6000000000000015E-13
DataValue, -1.8050000000000002, 0.4, 0.5, 1.7290000000000002E-11, 2.0550000000000003E-11, -3.7130000000000005E-11, 2.7E-13
DataValue, -1.82, 0.4, 0.5, 1.511E-11, 1.9690000000000002E-11, -3.496E-11, 3.1000000000000004E-13
DataValue, -1.8350000000000002, 0.4, 0.5, 1.648E-11, 2.1000000000000002E-11, -3.9060000000000005E-11, -1.5400000000000001E-12
DataValue, -1.85, 0.4, 0.5, 1.7450000000000002E-11, 1.9490000000000002E-11, -3.9160000000000004E-11, 5E-14
DataValue, -1.865, 0.4, 0.5, 1.8910000000000002E-11, 2.201E-11, -3.8840000000000005E-11, 2E-13
DataValue, -1.8800000000000001, 0.4, 0.5, 2.019E-11, 2.3060000000000002E-11, -4.2910000000000004E-11, 1.3900000000000001E-12
DataValue, -1.895, 0.4, 0.5, 1.8800000000000002E-11, 2.3130000000000002E-11, -4.221E-11, 1.6E-12
DataValue, -1.9100000000000001, 0.4, 0.5, 1.9310000000000002E-11, 2.54E-11, -4.3290000000000006E-11, -2.8300000000000003E-12
DataValue, -1.925, 0.4, 0.5, 1.9730000000000003E-11, 2.3440000000000002E-11, -4.395E-11, -1.9000000000000002E-13
DataValue, -1.9400000000000002, 0.4, 0.5, 1.8290000000000002E-11, 2.453E-11, -4.3750000000000004E-11, 1.6700000000000002E-12
DataValue, -1.955, 0.4, 0.5, 2.136E-11, 2.7480000000000002E-11, -4.727E-11, 5.4E-13
DataValue, -1.9700000000000002, 0.4, 0.5, 2.125E-11, 2.7000000000000004E-11, -4.8820000000000006E-11, 2.5E-13
DataValue, -1.985, 0.4, 0.5, 2.0570000000000003E-11, 3.0210000000000005E-11, -5.182E-11, -9.8E-13
DataValue, -2, 0.4, 0.5, 2.1880000000000003E-11, 2.8340000000000002E-11, -5.1150000000000006E-11, 6.3E-13
DataValue, -2, 0.70000000000000007, 0.5, 2.274E-11, 3.0970000000000004E-11, -5.3670000000000007E-11, 1.4400000000000001E-12
DataValue, -1.985, 0.70000000000000007, 0.5, 2.347E-11, 2.914E-11, -5.328E-11, 8.6000000000000007E-13
DataValue, -1.9700000000000002, 0.70000000000000007, 0.5, 2.1590000000000003E-11, 2.8000000000000003E-11, -5.2090000000000004E-11, -6.0000000000000009E-14
DataValue, -1.955, 0.70000000000000007, 0.5, 2.2220000000000002E-11, 2.99E-11, -5.127E-11, -1.96E-12
DataValue, -1.9400000000000002, 0.70000000000000007, 0.5, 2.1710000000000002E-11, 2.686E-11, -4.8190000000000004E-11, 3.6000000000000003E-13
DataValue, -1.925, 0.70000000000000007, 0.5, 1.977E-11, 2.6870000000000003E-11, -4.6450000000000005E-11, 7E-13
DataValue, -1.9100000000000001, 0.70000000000000007, 0.5, 2.2280000000000003E-11, 2.6490000000000004E-11, -4.69E-11, 2.0000000000000003E-14
DataValue, -1.895, 0.70000000000000007, 0.5, 1.9490000000000002E-11, 2.4190000000000003E-11, -4.4700000000000005E-11, 1.2500000000000001E-12
DataValue, -1.8800000000000001, 0.70000000000000007, 0.5, 1.9420000000000002E-11, 2.695E-11, -4.2850000000000006E-11, -1.73E-12
DataValue, -1.865, 0.70000000000000007, 0.5, 2.0490000000000002E-11, 2.4500000000000003E-11, -4.3610000000000005E-11, -1.1000000000000001E-13
DataValue, -1.85, 0.70000000000000007, 0.5, 1.6540000000000002E-11, 2.354E-11, -4.031E-11, 1.26E-12
DataValue, -1.8350000000000002, 0.70000000000000007, 0.5, 1.8380000000000002E-11, 2.289E-11, -4.2220000000000004E-11, 2.5E-13
DataValue, -1.82, 0.70000000000000007, 0.5, 1.732E-11, 2.072E-11, -3.86E-11, -4.5000000000000005E-13
DataValue, -1.8050000000000002, 0.70000000000000007, 0.5, 1.721E-11, 2.2310000000000002E-11, -3.8510000000000005E-11, -9.8E-13
DataValue, -1.79, 0.70000000000000007, 0.5, 2.0750000000000003E-11, 2.079E-11, -3.97E-11, 1.2500000000000001E-12
DataValue, -1.7750000000000001, 0.70000000000000007, 0.5, 1.561E-11, 1.999E-11, -3.532E-11, 6.5000000000000006E-13
DataValue, -1.76, 0.70000000000000007, 0.5, 1.8070000000000002E-11, 2.1660000000000003E-11, -3.806E-11, -1.98E-12
DataValue, -1.745, 0.70000000000000007, 0.5, 1.6450000000000002E-11, 1.784E-11, -3.867E-11, 7.6000000000000009E-13
DataValue, -1.73, 0.70000000000000007, 0.5, 1.599E-11, 2.0890000000000002E-11, -3.573E-11, 1.8000000000000002E-13
DataValue, -1.715, 0.70000000000000007, 0.5, 1.773E-11, 2.07E-11, -3.7420000000000005E-11, -4.9E-13
DataValue, -1.7000000000000002, 0.70000000000000007, 0.5, 1.4180000000000001E-11, 1.9690000000000002E-11, -3.355E-11, 6.5000000000000006E-13
DataValue, -1.685, 0.70000000000000007, 0.5, 1.549E-11, 2.149E-11, -3.646E-11, -1.7100000000000002E-12
DataValue, -1.6700000000000002, 0.70000000000000007, 0.5, 1.566E-11, 1.8310000000000003E-11, -3.532E-11, -1.1000000000000001E-13
DataValue, -1.655, 0.70000000000000007, 0.5, 1.3890000000000002E-11, 1.8800000000000002E-11, -3.173E-11, -4.0000000000000006E-14
DataValue, -1.6400000000000001, 0.70000000000000007, 0.5, 1.4250000000000001E-11, 1.675E-11, -3.154E-11, 2.13E-12
DataValue, -1.625, 0.70000000000000007, 0.5, 1.1610000000000001E-11, 1.6070000000000002E-11, -2.835E-11, 6.2000000000000008E-13
DataValue, -1.61, 0.70000000000000007, 0.5, 1.2450000000000001E-11, 1.7360000000000002E-11, -2.8310000000000004E-11, -2.8800000000000002E-12
DataValue, -1.595, 0.70000000000000007, 0.5, 1.381E-11, 1.4650000000000002E-11, -2.8810000000000002E-11, 3.6000000000000003E-13
DataValue, -1.58, 0.70000000000000007, 0.5, 1.221E-11, 1.479E-11, -2.653E-11, 1.45E-12
DataValue, -1.5650000000000002, 0.70000000000000007, 0.5, 1.3460000000000001E-11, 1.4810000000000002E-11, -2.788E-11, -2E-13
DataValue, -1.55, 0.70000000000000007, 0.5, 1.029E-11, 1.3450000000000001E-11, -2.5520000000000003E-11, 9.9E-13
DataValue, -1.5350000000000001, 0.70000000000000007, 0.5, 1.1340000000000001E-11, 1.493E-11, -2.493E-11, -1.5200000000000002E-12
DataValue, -1.52, 0.70000000000000007, 0.5, 1.1630000000000001E-11, 1.1430000000000001E-11, -2.4410000000000003E-11, -2.4000000000000004E-13
DataValue, -1.5050000000000001, 0.70000000000000007, 0.5, 1.079E-11, 1.189E-11, -2.169E-11, -4.1E-13
DataValue, -1.49, 0.70000000000000007, 0.5, 1.2260000000000002E-11, 1.23E-11, -2.32E-11, 8.300000000000001E-13
DataValue, -1.475, 0.70000000000000007, 0.5, 1.007E-11, 1.1130000000000001E-11, -2.294E-11, 1.12E-12
DataValue, -1.46, 0.70000000000000007, 0.5, 1.008E-11, 1.495E-11, -2.1770000000000003E-11, -3.4000000000000005E-12
DataValue, -1.445, 0.70000000000000007, 0.5, 9.6100000000000013E-12, 9.7200000000000014E-12, -1.985E-11, 2.1000000000000001E-13
DataValue, -1.4300000000000002, 0.70000000000000007, 0.5, 8.75E-12, 9.6200000000000014E-12, -1.814E-11, 1.74E-12
DataValue, -1.415, 0.70000000000000007, 0.5, 1.098E-11, 9.5200000000000014E-12, -1.9690000000000002E-11, -7.4000000000000008E-13
DataValue, -1.4000000000000001, 0.70000000000000007, 0.5, 9.03E-12, 7.51E-12, -1.7710000000000003E-11, 7E-14
DataValue, -1.385, 0.70000000000000007, 0.5, 8.3900000000000012E-12, 1.1340000000000001E-11, -1.821E-11, 3.0000000000000005E-14
DataValue, -1.37, 0.70000000000000007, 0.5, 1.087E-11, 8E-12, -1.828E-11, 9.000000000000001E-13
DataValue, -1.355, 0.70000000000000007, 0.5, 8.3000000000000014E-12, 7.54E-12, -1.6050000000000002E-11, 3.0000000000000005E-14
DataValue, -1.34, 0.70000000000000007, 0.5, 1.0930000000000001E-11, 6.05E-12, -1.591E-11, -1.8000000000000002E-13
DataValue, -1.325, 0.70000000000000007, 0.5, 1.0240000000000002E-11, 4.77E-12, -1.6800000000000003E-11, 1.0600000000000001E-12
DataValue, -1.31, 0.70000000000000007, 0.5, 1.079E-11, 7.27E-12, -1.662E-11, -1.6200000000000002E-12
DataValue, -1.2950000000000002, 0.70000000000000007, 0.5, 1.1510000000000001E-11, 4.3400000000000005E-12, -1.631E-11, 2E-13
DataValue, -1.28, 0.70000000000000007, 0.5, 9.7900000000000009E-12, 3.9300000000000004E-12, -1.5380000000000003E-11, 1.9700000000000003E-12
DataValue, -1.2650000000000001, 0.70000000000000007, 0.5, 1.3340000000000001E-11, 3.76E-12, -1.5630000000000002E-11, -8.7E-13
DataValue, -1.25, 0.70000000000000007, 0.5, 1.3180000000000002E-11, 5.9E-13, -1.4490000000000002E-11, -7.100000000000001E-13
DataValue, -1.235, 0.70000000000000007, 0.5, 1.394E-11, 9.8E-13, -1.313E-11, 3.5E-13
DataValue, -1.22, 0.70000000000000007, 0.5, 1.6030000000000002E-11, -1.51E-12, -1.513E-11, 1.3400000000000002E-12
DataValue, -1.205, 0.70000000000000007, 0.5, 1.4260000000000001E-11, -3.6800000000000005E-12, -1.1460000000000002E-11, -1.6000000000000003E-13
DataValue, -1.19, 0.70000000000000007, 0.5, 1.885E-11, -4.2400000000000005E-12, -1.3290000000000002E-11, -1.93E-12
DataValue, -1.175, 0.70000000000000007, 0.5, 2.047E-11, -9.3200000000000015E-12, -1.2980000000000002E-11, 1.2800000000000002E-12
DataValue, -1.1600000000000001, 0.70000000000000007, 0.5, 2.2950000000000002E-11, -1.0810000000000001E-11, -1.2070000000000002E-11, 3.3E-13
DataValue, -1.145, 0.70000000000000007, 0.5, 2.686E-11, -1.384E-11, -1.3190000000000002E-11, -6.8E-13
DataValue, -1.1300000000000001, 0.70000000000000007, 0.5, 2.7180000000000003E-11, -1.9040000000000003E-11, -9.47E-12, 9.000000000000001E-13
DataValue, -1.115, 0.70000000000000007, 0.5, 3.4470000000000005E-11, -2.2720000000000003E-11, -1.0100000000000001E-11, -1.8100000000000002E-12
DataValue, -1.1, 0.70000000000000007, 0.5, 3.8940000000000003E-11, -3.0390000000000004E-11, -1.0600000000000001E-11, -6.5000000000000006E-13
DataValue, -1.085, 0.70000000000000007, 0.5, 4.3830000000000005E-11, -3.372E-11, -8.76E-12, 1.02E-12
DataValue, -1.07, 0.70000000000000007, 0.5, 5.208E-11, -4.2010000000000005E-11, -1.116E-11, 2.1000000000000003E-12
DataValue, -1.0550000000000002, 0.70000000000000007, 0.5, 5.604E-11, -5.0420000000000005E-11, -8.04E-12, 3.4E-13
DataValue, -1.04, 0.70000000000000007, 0.5, 6.896E-11, -6.002E-11, -8.3700000000000009E-12, -3.2900000000000003E-12
DataValue, -1.0250000000000001, 0.70000000000000007, 0.5, 7.7840000000000012E-11, -7.2830000000000009E-11, -8.1900000000000013E-12, 1.4800000000000002E-12
DataValue, -1.01, 0.70000000000000007, 0.5, 9.4330000000000012E-11, -8.7850000000000012E-11, -6.0800000000000008E-12, 1.55E-12
DataValue, -0.995, 0.70000000000000007, 0.5, 1.1129000000000001E-10, -1.0088E-10, -9.03E-12, -4.1E-13
DataValue, -0.98000000000000009, 0.70000000000000007, 0.5, 1.2863E-10, -1.216E-10, -6.0700000000000006E-12, 6.6E-13
DataValue, -0.96500000000000008, 0.70000000000000007, 0.5, 1.5296E-10, -1.4294E-10, -6.6700000000000005E-12, -1.1900000000000002E-12
DataValue, -0.95000000000000007, 0.70000000000000007, 0.5, 1.8030000000000001E-10, -1.764E-10, -6.2300000000000007E-12, -8.8000000000000009E-13
DataValue, -0.935, 0.70000000000000007, 0.5, 2.07E-10, -1.9944E-10, -3.86E-12, -2.1000000000000001E-13
DataValue, -0.92, 0.70000000000000007, 0.5, 2.5738E-10, -2.4397000000000004E-10, -7.65E-12, 1.4200000000000002E-12
DataValue, -0.905, 0.70000000000000007, 0.5, 3.022E-10, -2.9387000000000004E-10, -5.6800000000000008E-12, 1.45E-12
DataValue, -0.89, 0.70000000000000007, 0.5, 3.4561E-10, -3.3818E-10, -4.93E-12, -2.8300000000000003E-12
DataValue, -0.875, 0.70000000000000007, 0.5, 4.0308E-10, -3.9698E-10, -5.6800000000000008E-12, 3.4E-13
DataValue, -0.86, 0.70000000000000007, 0.5, 4.9275000000000008E-10, -4.7813000000000008E-10, -3.5900000000000003E-12, 1.6E-12
DataValue, -0.84500000000000008, 0.70000000000000007, 0.5, 5.801000000000001E-10, -5.7226E-10, -5.2200000000000008E-12, -1.13E-12
DataValue, -0.83000000000000007, 0.70000000000000007, 0.5, 6.7017000000000008E-10, -6.6200000000000009E-10, -4.74E-12, 6.0000000000000007E-13
DataValue, -0.81500000000000006, 0.70000000000000007, 0.5, 7.8419000000000006E-10, -7.8154000000000007E-10, -4.27E-12, 3.3E-13
DataValue, -0.8, 0.70000000000000007, 0.5, 9.3119000000000007E-10, -9.1950000000000008E-10, -4.8500000000000005E-12, 1.03E-12
DataValue, -0.785, 0.70000000000000007, 0.5, 1.09838E-09, -1.0971600000000002E-09, -2.6600000000000004E-12, -2.2000000000000002E-13
DataValue, -0.77, 0.70000000000000007, 0.5, 1.3098E-09, -1.2677E-09, -2.46E-12, 5E-14
DataValue, -0.755, 0.70000000000000007, 0.5, 1.4988E-09, -1.4872E-09, -2.42E-12, 1.7000000000000002E-12
DataValue, -0.74, 0.70000000000000007, 0.5, 1.7877E-09, -1.7885E-09, -4.63E-12, -1.0100000000000001E-12
DataValue, -0.72500000000000009, 0.70000000000000007, 0.5, 2.1508E-09, -2.1379E-09, -2.5600000000000004E-12, 1.5000000000000002E-13
DataValue, -0.71000000000000008, 0.70000000000000007, 0.5, 2.5547E-09, -2.5421E-09, -2.23E-12, -1.3400000000000002E-12
DataValue, -0.69500000000000006, 0.70000000000000007, 0.5, 3.0356E-09, -3.0254E-09, -2.44E-12, 2.6E-13
DataValue, -0.68, 0.70000000000000007, 0.5, 3.5273E-09, -3.514E-09, -1.7100000000000002E-12, -8.0000000000000013E-14
DataValue, -0.665, 0.70000000000000007, 0.5, 4.1852E-09, -4.1549E-09, -3.4100000000000002E-12, 1.0500000000000002E-12
DataValue, -0.65, 0.70000000000000007, 0.5, 4.952E-09, -4.8289E-09, -6.7000000000000007E-13, 8.5000000000000011E-13
DataValue, -0.635, 0.70000000000000007, 0.5, 5.8062E-09, -5.8049E-09, -2.9400000000000004E-12, -9.6000000000000015E-13
DataValue, -0.62, 0.70000000000000007, 0.5, 6.8849E-09, -6.883E-09, -1.23E-12, 1.3400000000000002E-12
DataValue, -0.605, 0.70000000000000007, 0.5, 7.9281E-09, -7.9547E-09, -1.7000000000000002E-12, -1.9200000000000003E-12
DataValue, -0.59000000000000008, 0.70000000000000007, 0.5, 9.4322E-09, -9.2897E-09, -1.64E-12, -9.4E-13
DataValue, -0.57500000000000007, 0.70000000000000007, 0.5, 1.07219E-08, -1.07309E-08, -9.000000000000001E-13, 1.6800000000000001E-12
DataValue, -0.56, 0.70000000000000007, 0.5, 1.2046599999999999E-08, -1.2067399999999998E-08, -1.07E-12, -2.4800000000000003E-12
DataValue, -0.545, 0.70000000000000007, 0.5, 1.4172399999999998E-08, -1.4235199999999999E-08, -7.6000000000000009E-13, 1.1900000000000002E-12
DataValue, -0.53, 0.70000000000000007, 0.5, 1.6573E-08, -1.6451999999999997E-08, -8.1000000000000008E-13, 1.4400000000000001E-12
DataValue, -0.515, 0.70000000000000007, 0.5, 1.89706E-08, -1.8926799999999997E-08, -1.2900000000000002E-12, -5.6E-13
DataValue, -0.5, 0.70000000000000007, 0.5, 2.1733199999999998E-08, -2.1656E-08, -1.85E-12, -5.3000000000000006E-13
DataValue, -0.48500000000000004, 0.70000000000000007, 0.5, 2.5356199999999996E-08, -2.5172199999999996E-08, -4.3000000000000004E-13, 5.7E-13
DataValue, -0.47000000000000003, 0.70000000000000007, 0.5, 2.8990999999999998E-08, -2.8702999999999996E-08, 8.9E-13, -5.9E-13
DataValue, -0.455, 0.70000000000000007, 0.5, 3.3318999999999995E-08, -3.3373199999999995E-08, -7.100000000000001E-13, 1.9000000000000002E-13
DataValue, -0.44, 0.70000000000000007, 0.5, 3.7954599999999996E-08, -3.8131399999999994E-08, -2.31E-12, 5.2E-13
DataValue, -0.42500000000000004, 0.70000000000000007, 0.5, 4.3348799999999996E-08, -4.31402E-08, -1E-13, -3.5700000000000003E-12
DataValue, -0.41000000000000003, 0.70000000000000007, 0.5, 4.8605199999999995E-08, -4.8523799999999994E-08, 7.9000000000000007E-13, 1.17E-12
DataValue, -0.395, 0.70000000000000007, 0.5, 5.5465999999999995E-08, -5.55544E-08, -2.6E-13, 8.1000000000000008E-13
DataValue, -0.38, 0.70000000000000007, 0.5, 6.2781599999999991E-08, -6.23456E-08, -1.14E-12, -9.7000000000000011E-13
DataValue, -0.365, 0.70000000000000007, 0.5, 6.9994799999999988E-08, -7.05542E-08, -1.2000000000000001E-12, -2.1000000000000001E-13
DataValue, -0.35000000000000003, 0.70000000000000007, 0.5, 7.7791599999999991E-08, -7.7849E-08, 1.1000000000000001E-13, 2.5E-13
DataValue, -0.335, 0.70000000000000007, 0.5, 8.70014E-08, -8.6990999999999988E-08, 6.6E-13, 2.6E-13
DataValue, -0.32, 0.70000000000000007, 0.5, 9.51758E-08, -9.5581799999999991E-08, -4.3000000000000004E-13, 1.4700000000000002E-12
DataValue, -0.305, 0.70000000000000007, 0.5, 1.0476819999999999E-07, -1.0444499999999999E-07, -1.6700000000000002E-12, 1.2900000000000002E-12
DataValue, -0.29000000000000004, 0.70000000000000007, 0.5, 1.1536E-07, -1.1547239999999999E-07, 1.12E-12, 8.6000000000000007E-13
DataValue, -0.275, 0.70000000000000007, 0.5, 1.2634E-07, -1.2744E-07, 5E-14, -2.57E-12
DataValue, -0.26, 0.70000000000000007, 0.5, 1.3978E-07, -1.403E-07, -1.6E-12, 1.8000000000000002E-13
DataValue, -0.24500000000000002, 0.70000000000000007, 0.5, 1.51E-07, -1.5118E-07, 0, 6.8E-13
DataValue, -0.23, 0.70000000000000007, 0.5, 1.6564E-07, -1.6534E-07, 1.46E-12, 1.5E-12
DataValue, -0.215, 0.70000000000000007, 0.5, 1.8026E-07, -1.7984E-07, -1.4E-13, -1.6700000000000002E-12
DataValue, -0.2, 0.70000000000000007, 0.5, 1.947E-07, -1.9408E-07, -1.9400000000000002E-12, 1.55E-12
DataValue, -0.185, 0.70000000000000007, 0.5, 2.0774E-07, -2.0923999999999999E-07, 5E-14, -3.7000000000000004E-13
DataValue, -0.17, 0.70000000000000007, 0.5, 2.2662E-07, -2.261E-07, 1.3500000000000001E-12, -2.7E-13
DataValue, -0.155, 0.70000000000000007, 0.5, 2.4224E-07, -2.4322E-07, -8.0000000000000013E-14, -2.46E-12
DataValue, -0.14, 0.70000000000000007, 0.5, 2.557E-07, -2.5604E-07, -1.51E-12, 1.13E-12
DataValue, -0.125, 0.70000000000000007, 0.5, 2.7271999999999997E-07, -2.7369999999999997E-07, 9.0000000000000008E-14, 9.1000000000000016E-13
DataValue, -0.11, 0.70000000000000007, 0.5, 2.9012E-07, -2.9017999999999997E-07, 1.04E-12, 1.6600000000000002E-12
DataValue, -0.095, 0.70000000000000007, 0.5, 3.0704E-07, -3.0612E-07, -1.7E-13, -1.9E-12
DataValue, -0.08, 0.70000000000000007, 0.5, 3.277E-07, -3.2498E-07, -1.55E-12, -2.9000000000000003E-13
DataValue, -0.065, 0.70000000000000007, 0.5, 3.406E-07, -3.4264E-07, 4.7E-13, -1.0000000000000002E-14
DataValue, -0.05, 0.70000000000000007, 0.5, 3.6274E-07, -3.6206E-07, 6.3E-13, 2.2000000000000003E-12
DataValue, -0.035, 0.70000000000000007, 0.5, 3.7854E-07, -3.79E-07, 1.9000000000000002E-13, -1.36E-12
DataValue, -0.02, 0.70000000000000007, 0.5, 4.0124E-07, -3.9918E-07, -1.1900000000000002E-12, 8.9E-13
DataValue, -0.005, 0.70000000000000007, 0.5, 4.1472E-07, -4.185E-07, 2.4000000000000004E-13, 1.8000000000000002E-13
DataValue, 0.01, 0.70000000000000007, 0.5, 4.4122E-07, -4.3838E-07, 9.5E-13, 2.8E-13
DataValue, 0.025, 0.70000000000000007, 0.5, 4.586E-07, -4.5478E-07, -6.0000000000000009E-14, -3.1200000000000004E-12
DataValue, 0.04, 0.70000000000000007, 0.5, 4.7078E-07, -4.732E-07, -3.8000000000000005E-13, -1.4E-13
DataValue, 0.055, 0.70000000000000007, 0.5, 4.8572E-07, -4.8874E-07, 4.8000000000000008E-13, 1.4200000000000002E-12
DataValue, 0.07, 0.70000000000000007, 0.5, 5.0104E-07, -5.03E-07, 7.5E-13, 2.13E-12
DataValue, 0.085, 0.70000000000000007, 0.5, 5.2464E-07, -5.2486E-07, -4.2000000000000003E-13, -7.6000000000000009E-13
DataValue, 0.1, 0.70000000000000007, 0.5, 5.3702E-07, -5.3334E-07, -4.3000000000000004E-13, -8.6000000000000007E-13
DataValue, 0.115, 0.70000000000000007, 0.5, 5.5278E-07, -5.5482E-07, 7.2000000000000006E-13, 4.1E-13
DataValue, 0.13, 0.70000000000000007, 0.5, 5.7326E-07, -5.7526E-07, 4.3000000000000004E-13, 8.4000000000000006E-13
DataValue, 0.14500000000000002, 0.70000000000000007, 0.5, 5.8222E-07, -5.8418E-07, -7.4000000000000008E-13, -5.5000000000000008E-13
DataValue, 0.16, 0.70000000000000007, 0.5, 5.956E-07, -5.8868E-07, -8.0000000000000013E-14, 6.6E-13
DataValue, 0.17500000000000002, 0.70000000000000007, 0.5, 6.175E-07, -6.1946E-07, 1.2400000000000002E-12, 1.02E-12
DataValue, 0.19, 0.70000000000000007, 0.5, 6.4288E-07, -6.3965999999999995E-07, 5E-13, -1.3000000000000001E-12
DataValue, 0.20500000000000002, 0.70000000000000007, 0.5, 6.5128E-07, -6.4744E-07, -8.4000000000000006E-13, -1.23E-12
DataValue, 0.22, 0.70000000000000007, 0.5, 6.657E-07, -6.6326E-07, -1.5000000000000002E-13, 5E-13
DataValue, 0.23500000000000001, 0.70000000000000007, 0.5, 6.8188E-07, -6.8166E-07, 1.5200000000000002E-12, 1.09E-12
DataValue, 0.25, 0.70000000000000007, 0.5, 6.9788E-07, -6.9592E-07, 3.1000000000000004E-13, -1.7E-13
DataValue, 0.265, 0.70000000000000007, 0.5, 7.1117999999999994E-07, -7.1142E-07, -1.78E-12, 9.5E-13
DataValue, 0.28, 0.70000000000000007, 0.5, 7.2124E-07, -7.2598E-07, 3.5E-13, -8.0000000000000013E-14
