
SetupTitle, ExfoliatedMoS2_TGIdVg
PrimitiveTest, I/V Sweep
DataValue, -0.995, 0.4, 0.5, 5.2424E-09, -5.2678E-09, -3.2000000000000005E-13, 9.1000000000000016E-13
DataValue, -1.01, 0.4, 0.5, 5.1564E-09, -5.1591E-09, -3.4E-13, 3.2200000000000004E-12
DataValue, -1.0250000000000001, 0.4, 0.5, 5.0686E-09, -5.0402E-09, -3.0000000000000005E-14, 5.6200000000000007E-12
DataValue, -1.04, 0.4, 0.5, 4.9371E-09, -4.9165E-09, -2.6E-13, 2.01E-12
DataValue, -1.0550000000000002, 0.4, 0.5, 4.7934E-09, -4.8281E-09, -1.95E-12, -1.98E-12
DataValue, -1.07, 0.4, 0.5, 4.6306E-09, -4.6681E-09, -3.0000000000000005E-14, -2.4500000000000003E-12
DataValue, -1.085, 0.4, 0.5, 4.5131E-09, -4.5429E-09, -3.33E-12, -1.4800000000000002E-12
DataValue, -1.1, 0.4, 0.5, 4.4706E-09, -4.4776E-09, 0, 6.5000000000000006E-13
DataValue, -1.115, 0.4, 0.5, 4.435E-09, -4.4403E-09, -2.1000000000000001E-13, 2.16E-12
DataValue, -1.1300000000000001, 0.4, 0.5, 4.3549E-09, -4.2974E-09, -4.5000000000000005E-13, 5.3100000000000006E-12
DataValue, -1.145, 0.4, 0.5, 4.1017E-09, -4.1131E-09, -6.8E-13, 1.36E-12
DataValue, -1.1600000000000001, 0.4, 0.5, 4.1389E-09, -4.1087E-09, -1.6600000000000002E-12, 1.64E-12
DataValue, -1.175, 0.4, 0.5, 4.0027E-09, -4.0048E-09, -1.8000000000000002E-13, -9.7000000000000011E-13
DataValue, -1.19, 0.4, 0.5, 3.8806E-09, -3.921E-09, -3.77E-12, -6.6E-13
DataValue, -1.205, 0.4, 0.5, 3.8129E-09, -3.8382E-09, 6.0000000000000009E-14, -9.4E-13
DataValue, -1.22, 0.4, 0.5, 3.7529E-09, -3.7351E-09, -6.1E-13, 4E-12
DataValue, -1.235, 0.4, 0.5, 3.6149E-09, -3.6347E-09, -4.1E-13, 6.21E-12
DataValue, -1.25, 0.4, 0.5, 3.5579E-09, -3.5767E-09, -6.7000000000000007E-13, 2.21E-12
DataValue, -1.2650000000000001, 0.4, 0.5, 3.5277E-09, -3.5419E-09, -1.41E-12, 1.8400000000000002E-12
DataValue, -1.28, 0.4, 0.5, 3.4006E-09, -3.3839E-09, -2.3000000000000003E-13, -1.88E-12
DataValue, -1.2950000000000002, 0.4, 0.5, 3.3127E-09, -3.301E-09, -3.4000000000000005E-12, -2.19E-12
DataValue, -1.31, 0.4, 0.5, 3.2345E-09, -3.2421E-09, 4.3000000000000004E-13, -3.6000000000000003E-13
DataValue, -1.325, 0.4, 0.5, 3.1631E-09, -3.212E-09, -9.9E-13, 1.98E-12
DataValue, -1.34, 0.4, 0.5, 3.1007E-09, -3.1076E-09, -8.4000000000000006E-13, 6.4200000000000005E-12
DataValue, -1.355, 0.4, 0.5, 3.1007E-09, -3.0667E-09, -7.3E-13, 2.7000000000000002E-12
DataValue, -1.37, 0.4, 0.5, 3.0142E-09, -2.9787E-09, -1.5300000000000001E-12, 2.7600000000000004E-12
DataValue, -1.385, 0.4, 0.5, 2.9745E-09, -2.9777E-09, -4.6000000000000006E-13, -1.65E-12
DataValue, -1.4000000000000001, 0.4, 0.5, 2.9164E-09, -2.9007E-09, -3.18E-12, -1.6E-12
DataValue, -1.415, 0.4, 0.5, 2.8479E-09, -2.8566E-09, 2.0000000000000003E-14, 1.26E-12
DataValue, -1.4300000000000002, 0.4, 0.5, 2.7622E-09, -2.775E-09, -1.2900000000000002E-12, 1.7E-13
DataValue, -1.445, 0.4, 0.5, 2.7352E-09, -2.7382E-09, -1.12E-12, 5.8200000000000006E-12
DataValue, -1.46, 0.4, 0.5, 2.6697E-09, -2.6651E-09, -1.12E-12, 2.9800000000000002E-12
DataValue, -1.475, 0.4, 0.5, 2.6064E-09, -2.5996E-09, -2.4300000000000003E-12, 1.0500000000000002E-12
DataValue, -1.49, 0.4, 0.5, 2.5103E-09, -2.5065E-09, -7.8000000000000011E-13, 7.2000000000000006E-13
DataValue, -1.5050000000000001, 0.4, 0.5, 2.4403E-09, -2.4131E-09, -2.5500000000000002E-12, -1.2800000000000002E-12
DataValue, -1.52, 0.4, 0.5, 2.3529E-09, -2.374E-09, 6.8E-13, -1.36E-12
DataValue, -1.5350000000000001, 0.4, 0.5, 2.4006E-09, -2.4189E-09, -2.2500000000000003E-12, 1.22E-12
DataValue, -1.55, 0.4, 0.5, 2.3044E-09, -2.2986E-09, -1.12E-12, 4.58E-12
DataValue, -1.5650000000000002, 0.4, 0.5, 2.2897E-09, -2.288E-09, -1.5E-12, 2.7000000000000002E-12
DataValue, -1.58, 0.4, 0.5, 2.2112E-09, -2.2243E-09, -1.7700000000000001E-12, 2.16E-12
DataValue, -1.595, 0.4, 0.5, 2.2027E-09, -2.1976E-09, -1.13E-12, 6.5000000000000006E-13
DataValue, -1.61, 0.4, 0.5, 2.1077E-09, -2.1033E-09, -2.9300000000000002E-12, -6.5000000000000006E-13
DataValue, -1.625, 0.4, 0.5, 2.0618E-09, -2.0579E-09, 8.4000000000000006E-13, -1.93E-12
DataValue, -1.6400000000000001, 0.4, 0.5, 1.9968E-09, -1.9926E-09, -2.14E-12, 1.4E-12
DataValue, -1.655, 0.4, 0.5, 1.9661E-09, -1.9718E-09, -1.2400000000000002E-12, 2.16E-12
DataValue, -1.6700000000000002, 0.4, 0.5, 1.952E-09, -1.946E-09, -1.5600000000000002E-12, 2.6600000000000004E-12
DataValue, -1.685, 0.4, 0.5, 1.8997E-09, -1.912E-09, -2.1200000000000003E-12, 4.6400000000000004E-12
DataValue, -1.7000000000000002, 0.4, 0.5, 1.8664E-09, -1.8715E-09, -1.74E-12, -1.3E-13
DataValue, -1.715, 0.4, 0.5, 1.8569999999999999E-09, -1.8559E-09, -2.82E-12, -5.8000000000000005E-13
DataValue, -1.73, 0.4, 0.5, 1.8023E-09, -1.7842E-09, 4.9E-13, -4.7E-13
DataValue, -1.745, 0.4, 0.5, 1.7884E-09, -1.7942E-09, -2.8300000000000003E-12, -1.88E-12
DataValue, -1.76, 0.4, 0.5, 1.7752E-09, -1.7639E-09, -1.0600000000000001E-12, 3E-12
DataValue, -1.7750000000000001, 0.4, 0.5, 1.7074E-09, -1.7212E-09, -1.7100000000000002E-12, 2.41E-12
DataValue, -1.79, 0.4, 0.5, 1.6851E-09, -1.6873E-09, -1.98E-12, 4.74E-12
DataValue, -1.8050000000000002, 0.4, 0.5, 1.6736E-09, -1.6856E-09, -2.2700000000000002E-12, 1.93E-12
DataValue, -1.82, 0.4, 0.5, 1.6271E-09, -1.6256E-09, -2.51E-12, -2.31E-12
DataValue, -1.8350000000000002, 0.4, 0.5, 1.5793E-09, -1.5846E-09, 2.4000000000000004E-13, -1.6300000000000001E-12
DataValue, -1.85, 0.4, 0.5, 1.5531E-09, -1.5525E-09, -3.1900000000000003E-12, -1.9000000000000002E-13
DataValue, -1.865, 0.4, 0.5, 1.5184E-09, -1.5202E-09, -4.8000000000000008E-13, 1.8900000000000002E-12
DataValue, -1.8800000000000001, 0.4, 0.5, 1.5241E-09, -1.5299E-09, -1.8000000000000002E-12, 2.7300000000000003E-12
DataValue, -1.895, 0.4, 0.5, 1.5031E-09, -1.4964E-09, -2.41E-12, 4.8500000000000005E-12
DataValue, -1.9100000000000001, 0.4, 0.5, 1.452E-09, -1.462E-09, -2.42E-12, 2.62E-12
DataValue, -1.925, 0.4, 0.5, 1.4575E-09, -1.4576E-09, -3.1E-12, -6.0000000000000009E-14
DataValue, -1.9400000000000002, 0.4, 0.5, 1.4232E-09, -1.4241E-09, -3.9000000000000005E-13, -7.7000000000000005E-13
DataValue, -1.955, 0.4, 0.5, 1.3894E-09, -1.3959E-09, -3.5000000000000004E-12, 1.3E-13
DataValue, -1.9700000000000002, 0.4, 0.5, 1.3144E-09, -1.3368E-09, -4.3000000000000004E-13, 1.2800000000000002E-12
DataValue, -1.985, 0.4, 0.5, 1.3284E-09, -1.3317E-09, -1.83E-12, 3.56E-12
DataValue, -2, 0.4, 0.5, 1.3091E-09, -1.3134E-09, -2.5600000000000004E-12, 6.5900000000000008E-12
DataValue, -2, 0.70000000000000007, 0.5, 1.6802E-09, -1.6645E-09, -2.39E-12, 1.8000000000000002E-12
DataValue, -1.985, 0.70000000000000007, 0.5, 1.7302E-09, -1.7132E-09, -1.88E-12, -1.9000000000000002E-13
DataValue, -1.9700000000000002, 0.70000000000000007, 0.5, 1.7606E-09, -1.7439E-09, -2.9400000000000004E-12, -2.2200000000000002E-12
DataValue, -1.955, 0.70000000000000007, 0.5, 1.7923E-09, -1.8018E-09, 6.6E-13, -2.0500000000000004E-12
DataValue, -1.9400000000000002, 0.70000000000000007, 0.5, 1.8203E-09, -1.8298E-09, -1.8100000000000002E-12, -1.4700000000000002E-12
DataValue, -1.925, 0.70000000000000007, 0.5, 1.8682E-09, -1.8599E-09, -1.3400000000000002E-12, 4.3500000000000006E-12
DataValue, -1.9100000000000001, 0.70000000000000007, 0.5, 1.9043E-09, -1.9091E-09, -1.2900000000000002E-12, 1.6800000000000001E-12
DataValue, -1.895, 0.70000000000000007, 0.5, 1.9527E-09, -1.9521E-09, -1.5E-12, 1.2500000000000001E-12
DataValue, -1.8800000000000001, 0.70000000000000007, 0.5, 1.9482E-09, -1.9736E-09, -8.300000000000001E-13, -2.4000000000000004E-13
DataValue, -1.865, 0.70000000000000007, 0.5, 2.0299E-09, -2.0187E-09, -2.5500000000000002E-12, -3.1400000000000004E-12
DataValue, -1.85, 0.70000000000000007, 0.5, 2.0094E-09, -2.0377E-09, 1.08E-12, -8.9E-13
DataValue, -1.8350000000000002, 0.70000000000000007, 0.5, 2.1059E-09, -2.1107E-09, -1.9E-12, -1.69E-12
DataValue, -1.82, 0.70000000000000007, 0.5, 2.1529E-09, -2.1511E-09, -6.400000000000001E-13, 4.9100000000000007E-12
DataValue, -1.8050000000000002, 0.70000000000000007, 0.5, 2.2035E-09, -2.2034E-09, -4.8000000000000008E-13, 1.6100000000000002E-12
DataValue, -1.79, 0.70000000000000007, 0.5, 2.2584E-09, -2.2395E-09, -1.41E-12, 1.1100000000000001E-12
DataValue, -1.7750000000000001, 0.70000000000000007, 0.5, 2.2866E-09, -2.2947E-09, -5.6E-13, 2.8E-13
DataValue, -1.76, 0.70000000000000007, 0.5, 2.3252E-09, -2.3192E-09, -2.18E-12, -3.46E-12
DataValue, -1.745, 0.70000000000000007, 0.5, 2.3829E-09, -2.361E-09, 1.3400000000000002E-12, -2E-12
DataValue, -1.73, 0.70000000000000007, 0.5, 2.4499E-09, -2.4811E-09, -1.21E-12, -6.0000000000000009E-14
DataValue, -1.715, 0.70000000000000007, 0.5, 2.4893E-09, -2.4714E-09, -4.7E-13, 2.41E-12
DataValue, -1.7000000000000002, 0.70000000000000007, 0.5, 2.5633E-09, -2.5765E-09, -6.6E-13, 2.7000000000000002E-12
DataValue, -1.685, 0.70000000000000007, 0.5, 2.6243E-09, -2.6484E-09, -9.7000000000000011E-13, 1.6100000000000002E-12
DataValue, -1.6700000000000002, 0.70000000000000007, 0.5, 2.6594E-09, -2.6644E-09, 3.0000000000000005E-14, -9.4E-13
DataValue, -1.655, 0.70000000000000007, 0.5, 2.7166E-09, -2.7149E-09, -2.0700000000000003E-12, -3.2E-12
DataValue, -1.6400000000000001, 0.70000000000000007, 0.5, 2.7628E-09, -2.7476E-09, 1.98E-12, -1.8700000000000003E-12
DataValue, -1.625, 0.70000000000000007, 0.5, 2.8299E-09, -2.8457E-09, -5.1E-13, 1.7000000000000002E-12
DataValue, -1.61, 0.70000000000000007, 0.5, 2.8724E-09, -2.8794E-09, 1.3E-13, 4.6000000000000006E-12
DataValue, -1.595, 0.70000000000000007, 0.5, 2.9133E-09, -2.9046E-09, -1.2000000000000002E-13, 2.31E-12
DataValue, -1.58, 0.70000000000000007, 0.5, 3.0174E-09, -3.0353E-09, -5.6E-13, 1.3500000000000001E-12
DataValue, -1.5650000000000002, 0.70000000000000007, 0.5, 3.1346E-09, -3.1174E-09, 2.5E-13, -9.6000000000000015E-13
DataValue, -1.55, 0.70000000000000007, 0.5, 3.1831E-09, -3.1562E-09, -1.7600000000000002E-12, -2.03E-12
DataValue, -1.5350000000000001, 0.70000000000000007, 0.5, 3.232E-09, -3.2489E-09, 1.79E-12, -1.65E-12
DataValue, -1.52, 0.70000000000000007, 0.5, 3.3314E-09, -3.338E-09, -1.02E-12, -1.7E-13
DataValue, -1.5050000000000001, 0.70000000000000007, 0.5, 3.3731E-09, -3.3848E-09, -2.3000000000000003E-13, 3.77E-12
DataValue, -1.49, 0.70000000000000007, 0.5, 3.5141E-09, -3.4934E-09, -3.4E-13, -2.5E-13
DataValue, -1.475, 0.70000000000000007, 0.5, 3.6144E-09, -3.572E-09, -3.5E-13, 2.3000000000000003E-12
DataValue, -1.46, 0.70000000000000007, 0.5, 3.685E-09, -3.668E-09, 6.5000000000000006E-13, -2.19E-12
DataValue, -1.445, 0.70000000000000007, 0.5, 3.7029E-09, -3.7121E-09, -1.95E-12, -3.7900000000000006E-12
DataValue, -1.4300000000000002, 0.70000000000000007, 0.5, 3.7582E-09, -3.7781E-09, 1.36E-12, -2.21E-12
DataValue, -1.415, 0.70000000000000007, 0.5, 3.8708E-09, -3.8923E-09, -2.9000000000000003E-13, -2.5E-13
DataValue, -1.4000000000000001, 0.70000000000000007, 0.5, 3.9407E-09, -3.9695E-09, 5.8000000000000005E-13, 5.24E-12
DataValue, -1.385, 0.70000000000000007, 0.5, 4.08E-09, -4.0526E-09, 2.4000000000000004E-13, 1.4700000000000002E-12
DataValue, -1.37, 0.70000000000000007, 0.5, 4.1463E-09, -4.1481E-09, -3.5E-13, 2.3000000000000003E-13
DataValue, -1.355, 0.70000000000000007, 0.5, 4.2594E-09, -4.2378E-09, 4.9E-13, -2.57E-12
DataValue, -1.34, 0.70000000000000007, 0.5, 4.3343E-09, -4.3483E-09, -2.06E-12, -3.1100000000000003E-12
DataValue, -1.325, 0.70000000000000007, 0.5, 4.382E-09, -4.3825E-09, 1.6100000000000002E-12, -1.4300000000000002E-12
DataValue, -1.31, 0.70000000000000007, 0.5, 4.4951E-09, -4.5117E-09, -2.1000000000000001E-13, 8.4000000000000006E-13
DataValue, -1.2950000000000002, 0.70000000000000007, 0.5, 4.6158E-09, -4.6196E-09, 2.8E-13, 4.8100000000000007E-12
DataValue, -1.28, 0.70000000000000007, 0.5, 4.7419E-09, -4.7433E-09, 5.5000000000000008E-13, 2.49E-12
DataValue, -1.2650000000000001, 0.70000000000000007, 0.5, 4.8427E-09, -4.846E-09, 5E-14, -2.0000000000000003E-14
DataValue, -1.25, 0.70000000000000007, 0.5, 4.989E-09, -4.984E-09, 9.1000000000000016E-13, -2.7800000000000003E-12
DataValue, -1.235, 0.70000000000000007, 0.5, 5.1298E-09, -5.1452E-09, -1.95E-12, -3.1600000000000003E-12
DataValue, -1.22, 0.70000000000000007, 0.5, 5.269E-09, -5.2794E-09, 1.1900000000000002E-12, -2.72E-12
DataValue, -1.205, 0.70000000000000007, 0.5, 5.3441E-09, -5.3531E-09, -1.9000000000000002E-13, 2.2000000000000002E-13
DataValue, -1.19, 0.70000000000000007, 0.5, 5.4703E-09, -5.4828E-09, 4.8000000000000008E-13, 5.0100000000000007E-12
DataValue, -1.175, 0.70000000000000007, 0.5, 5.7034E-09, -5.6916E-09, 6.1E-13, 2.08E-12
DataValue, -1.1600000000000001, 0.70000000000000007, 0.5, 5.817E-09, -5.7876E-09, -1E-13, 1E-13
DataValue, -1.145, 0.70000000000000007, 0.5, 5.9655E-09, -5.9486E-09, 7E-13, -3.4200000000000004E-12
DataValue, -1.1300000000000001, 0.70000000000000007, 0.5, 6.035E-09, -6.0174E-09, -1.9400000000000002E-12, -3.2100000000000003E-12
DataValue, -1.115, 0.70000000000000007, 0.5, 6.2248E-09, -6.2307E-09, 1.36E-12, -1.1000000000000002E-12
DataValue, -1.1, 0.70000000000000007, 0.5, 6.3515E-09, -6.3016E-09, 5E-14, 2.9300000000000002E-12
DataValue, -1.085, 0.70000000000000007, 0.5, 6.4805E-09, -6.4416E-09, 7.100000000000001E-13, 4.84E-12
DataValue, -1.07, 0.70000000000000007, 0.5, 6.6919E-09, -6.6952E-09, 1.14E-12, 3.0300000000000002E-12
DataValue, -1.0550000000000002, 0.70000000000000007, 0.5, 6.9112E-09, -6.9388E-09, 3.4E-13, -7.8000000000000011E-13
DataValue, -1.04, 0.70000000000000007, 0.5, 7.1327E-09, -7.0762E-09, 5.8000000000000005E-13, -2.9300000000000002E-12
DataValue, -1.0250000000000001, 0.70000000000000007, 0.5, 7.3406E-09, -7.3032E-09, -2.1000000000000003E-12, -3.7300000000000005E-12
DataValue, -1.01, 0.70000000000000007, 0.5, 7.5559E-09, -7.5722E-09, 1.22E-12, -2E-12
DataValue, -0.995, 0.70000000000000007, 0.5, 7.656E-09, -7.6368E-09, 2.3000000000000003E-13, 6.2000000000000008E-13
DataValue, -0.98000000000000009, 0.70000000000000007, 0.5, 7.9197E-09, -7.932E-09, 8.8000000000000009E-13, 4.3000000000000007E-12
DataValue, -0.96500000000000008, 0.70000000000000007, 0.5, 8.1934E-09, -8.1998E-09, 1.3500000000000001E-12, 1.1500000000000002E-12
DataValue, -0.95000000000000007, 0.70000000000000007, 0.5, 8.409E-09, -8.4724E-09, 4.7E-13, -1.3E-13
DataValue, -0.935, 0.70000000000000007, 0.5, 8.5314E-09, -8.528E-09, 8.8000000000000009E-13, -1.95E-12
DataValue, -0.92, 0.70000000000000007, 0.5, 8.7856E-09, -8.7413E-09, -1.5700000000000002E-12, -3.95E-12
DataValue, -0.905, 0.70000000000000007, 0.5, 9.03E-09, -9.0089E-09, 1.55E-12, -2.74E-12
DataValue, -0.89, 0.70000000000000007, 0.5, 9.3021E-09, -9.2593E-09, -2.2000000000000002E-13, -1.7E-13
DataValue, -0.875, 0.70000000000000007, 0.5, 9.4477E-09, -9.4387E-09, 1.26E-12, 3.9900000000000006E-12
DataValue, -0.86, 0.70000000000000007, 0.5, 9.7878E-09, -9.806E-09, 1.1900000000000002E-12, 1.4200000000000002E-12
DataValue, -0.84500000000000008, 0.70000000000000007, 0.5, 1.01776E-08, -1.01376E-08, 8.1000000000000008E-13, -1.2000000000000002E-13
DataValue, -0.83000000000000007, 0.70000000000000007, 0.5, 1.04195E-08, -1.04678E-08, 1.04E-12, -2.24E-12
DataValue, -0.81500000000000006, 0.70000000000000007, 0.5, 1.07544E-08, -1.07718E-08, -1.6100000000000002E-12, -3.5900000000000003E-12
DataValue, -0.8, 0.70000000000000007, 0.5, 1.10772E-08, -1.11751E-08, 1.7200000000000001E-12, -3.4700000000000004E-12
DataValue, -0.785, 0.70000000000000007, 0.5, 1.1311E-08, -1.13914E-08, 1.8000000000000002E-13, 3.63E-12
DataValue, -0.77, 0.70000000000000007, 0.5, 1.1654199999999999E-08, -1.1627199999999998E-08, -9.6000000000000015E-13, -3.7E-12
DataValue, -0.755, 0.70000000000000007, 0.5, 1.2113599999999998E-08, -1.2123999999999998E-08, 5E-13, 1.41E-12
DataValue, -0.74, 0.70000000000000007, 0.5, 1.25652E-08, -1.2549599999999998E-08, 7E-13, -3.2E-12
DataValue, -0.72500000000000009, 0.70000000000000007, 0.5, 1.2852799999999999E-08, -1.2784999999999998E-08, 1.5200000000000002E-12, 2E-13
DataValue, -0.71000000000000008, 0.70000000000000007, 0.5, 1.3414399999999999E-08, -1.3350399999999999E-08, 8.8000000000000009E-13, 5.6E-13
DataValue, -0.69500000000000006, 0.70000000000000007, 0.5, 1.3836399999999999E-08, -1.37478E-08, -1.88E-12, -3.75E-12
DataValue, -0.68, 0.70000000000000007, 0.5, 1.4364399999999999E-08, -1.4287599999999999E-08, 1.1600000000000001E-12, 1.3900000000000001E-12
DataValue, -0.665, 0.70000000000000007, 0.5, 1.4846799999999998E-08, -1.4814799999999998E-08, 1.3300000000000002E-12, -3.3700000000000004E-12
DataValue, -0.65, 0.70000000000000007, 0.5, 1.53494E-08, -1.51716E-08, 9.4E-13, 4.1900000000000005E-12
DataValue, -0.635, 0.70000000000000007, 0.5, 1.5625E-08, -1.54834E-08, -1.78E-12, -4.2000000000000007E-12
DataValue, -0.62, 0.70000000000000007, 0.5, 1.6365799999999998E-08, -1.60986E-08, 1.1900000000000002E-12, 2.8300000000000003E-12
DataValue, -0.605, 0.70000000000000007, 0.5, 1.69188E-08, -1.6728399999999998E-08, 9.4E-13, -2.49E-12
DataValue, -0.59000000000000008, 0.70000000000000007, 0.5, 1.72524E-08, -1.7255799999999998E-08, 1.18E-12, 2.7800000000000003E-12
DataValue, -0.57500000000000007, 0.70000000000000007, 0.5, 1.78072E-08, -1.7603999999999997E-08, 2.2000000000000002E-13, -6.8E-13
DataValue, -0.56, 0.70000000000000007, 0.5, 1.85326E-08, -1.86242E-08, -1.45E-12, -1.21E-12
DataValue, -0.545, 0.70000000000000007, 0.5, 1.93092E-08, -1.9229799999999997E-08, 1.3500000000000001E-12, 1.8000000000000002E-12
DataValue, -0.53, 0.70000000000000007, 0.5, 1.99802E-08, -2.0017399999999998E-08, 1.26E-12, -3.86E-12
DataValue, -0.515, 0.70000000000000007, 0.5, 2.0697199999999998E-08, -2.0796999999999998E-08, 1.3400000000000002E-12, 4.7500000000000006E-12
DataValue, -0.5, 0.70000000000000007, 0.5, 2.1112799999999998E-08, -2.11086E-08, -1.5700000000000002E-12, -4.5400000000000004E-12
DataValue, -0.48500000000000004, 0.70000000000000007, 0.5, 2.2060799999999997E-08, -2.21624E-08, 1.4700000000000002E-12, 1.7700000000000001E-12
DataValue, -0.47000000000000003, 0.70000000000000007, 0.5, 2.2873999999999997E-08, -2.2790799999999998E-08, 1.26E-12, -3.3100000000000002E-12
DataValue, -0.455, 0.70000000000000007, 0.5, 2.3947199999999997E-08, -2.3752799999999997E-08, 1.07E-12, 4.8500000000000005E-12
DataValue, -0.44, 0.70000000000000007, 0.5, 2.4488799999999998E-08, -2.45292E-08, 2E-13, -3.5400000000000003E-12
DataValue, -0.42500000000000004, 0.70000000000000007, 0.5, 2.5768199999999997E-08, -2.5650999999999996E-08, -4.9E-13, 5.6E-13
DataValue, -0.41000000000000003, 0.70000000000000007, 0.5, 2.6350399999999996E-08, -2.6421199999999996E-08, 1.3900000000000001E-12, -1.8000000000000002E-13
DataValue, -0.395, 0.70000000000000007, 0.5, 2.7559799999999996E-08, -2.7633599999999996E-08, 1.6E-12, -3.4200000000000004E-12
DataValue, -0.38, 0.70000000000000007, 0.5, 2.8079199999999997E-08, -2.8119999999999996E-08, 1.59E-12, 2.72E-12
DataValue, -0.365, 0.70000000000000007, 0.5, 2.9360999999999997E-08, -2.9389799999999996E-08, -2.54E-12, -3E-12
DataValue, -0.35000000000000003, 0.70000000000000007, 0.5, 3.0333199999999995E-08, -3.04488E-08, 1.6100000000000002E-12, 1.95E-12
DataValue, -0.335, 0.70000000000000007, 0.5, 3.1259999999999997E-08, -3.1240999999999995E-08, 9.6000000000000015E-13, -4.67E-12
DataValue, -0.32, 0.70000000000000007, 0.5, 3.2389E-08, -3.22944E-08, 1.08E-12, 4.26E-12
DataValue, -0.305, 0.70000000000000007, 0.5, 3.3799199999999995E-08, -3.35676E-08, -2.8E-13, -3.7800000000000005E-12
DataValue, -0.29000000000000004, 0.70000000000000007, 0.5, 3.4782999999999995E-08, -3.45606E-08, 1.9000000000000002E-13, 5.7E-13
DataValue, -0.275, 0.70000000000000007, 0.5, 3.5841599999999996E-08, -3.5813799999999995E-08, 1.0100000000000001E-12, -1.6600000000000002E-12
DataValue, -0.26, 0.70000000000000007, 0.5, 3.6628599999999995E-08, -3.68842E-08, 1.1100000000000001E-12, -2.4300000000000003E-12
DataValue, -0.24500000000000002, 0.70000000000000007, 0.5, 3.86616E-08, -3.8576999999999995E-08, 1.74E-12, 2.18E-12
DataValue, -0.23, 0.70000000000000007, 0.5, 3.9913999999999996E-08, -4.00544E-08, -2.3500000000000003E-12, -3.2E-12
DataValue, -0.215, 0.70000000000000007, 0.5, 4.1599999999999995E-08, -4.1504799999999996E-08, 1.9E-12, 1.1100000000000001E-12
DataValue, -0.2, 0.70000000000000007, 0.5, 4.2816E-08, -4.27788E-08, 1E-12, -4.41E-12
DataValue, -0.185, 0.70000000000000007, 0.5, 4.41606E-08, -4.44942E-08, 1.51E-12, 6.21E-12
DataValue, -0.17, 0.70000000000000007, 0.5, 4.6368199999999993E-08, -4.64148E-08, -1.88E-12, -4.93E-12
DataValue, -0.155, 0.70000000000000007, 0.5, 4.8261399999999993E-08, -4.8261399999999993E-08, 1.1500000000000002E-12, 1.2500000000000001E-12
DataValue, -0.14, 0.70000000000000007, 0.5, 4.9626799999999994E-08, -4.9510199999999996E-08, 9.4E-13, -3.4400000000000003E-12
DataValue, -0.125, 0.70000000000000007, 0.5, 5.1670399999999994E-08, -5.1723599999999992E-08, 6.7000000000000007E-13, 2.2000000000000003E-12
DataValue, -0.11, 0.70000000000000007, 0.5, 5.38378E-08, -5.41304E-08, 7.8000000000000011E-13, -3.9000000000000005E-13
DataValue, -0.095, 0.70000000000000007, 0.5, 5.5806399999999992E-08, -5.5818999999999992E-08, -2.0500000000000004E-12, -2.5800000000000003E-12
DataValue, -0.08, 0.70000000000000007, 0.5, 5.7660399999999997E-08, -5.7603799999999993E-08, 1.5E-12, 8.4000000000000006E-13
DataValue, -0.065, 0.70000000000000007, 0.5, 5.98698E-08, -6.0060399999999992E-08, 1.4400000000000001E-12, -3.2700000000000004E-12
DataValue, -0.05, 0.70000000000000007, 0.5, 6.2385E-08, -6.1985399999999991E-08, 1.9700000000000003E-12, 3.71E-12
DataValue, -0.035, 0.70000000000000007, 0.5, 6.4576399999999991E-08, -6.4347799999999991E-08, -2.37E-12, -4.68E-12
DataValue, -0.02, 0.70000000000000007, 0.5, 6.6886399999999989E-08, -6.727679999999999E-08, 1.69E-12, 2.8100000000000003E-12
DataValue, -0.005, 0.70000000000000007, 0.5, 6.9375399999999993E-08, -6.89378E-08, 1.2500000000000001E-12, -4.5900000000000004E-12
DataValue, 0.01, 0.70000000000000007, 0.5, 7.1255E-08, -7.1178199999999988E-08, 8.8000000000000009E-13, 2.31E-12
DataValue, 0.025, 0.70000000000000007, 0.5, 7.4610199999999989E-08, -7.39666E-08, 4.8000000000000008E-13, -2.4800000000000003E-12
DataValue, 0.04, 0.70000000000000007, 0.5, 7.667279999999999E-08, -7.6461599999999992E-08, -1.5E-12, -1.12E-12
DataValue, 0.055, 0.70000000000000007, 0.5, 7.95038E-08, -7.91266E-08, 1.85E-12, -4.3000000000000004E-13
DataValue, 0.07, 0.70000000000000007, 0.5, 8.2397199999999991E-08, -8.208339999999999E-08, 7.3E-13, -2.75E-12
DataValue, 0.085, 0.70000000000000007, 0.5, 8.58114E-08, -8.5516599999999989E-08, 1.7700000000000001E-12, 3.0100000000000003E-12
DataValue, 0.1, 0.70000000000000007, 0.5, 8.7111399999999987E-08, -8.7125399999999989E-08, -2.5600000000000004E-12, -4.2400000000000005E-12
DataValue, 0.115, 0.70000000000000007, 0.5, 9.0090799999999985E-08, -8.9873999999999988E-08, 1.96E-12, 2.9E-12
DataValue, 0.13, 0.70000000000000007, 0.5, 9.340319999999999E-08, -9.359679999999999E-08, 9.3E-13, -6.1100000000000004E-12
DataValue, 0.14500000000000002, 0.70000000000000007, 0.5, 9.844959999999999E-08, -9.7933399999999989E-08, 1.8200000000000003E-12, 3.95E-12
DataValue, 0.16, 0.70000000000000007, 0.5, 1.0077419999999998E-07, -1.00853E-07, 2.5E-13, -2.7600000000000004E-12
