
SetupTitle, ExfoliatedMoS2_TGIdVg
PrimitiveTest, I/V Sweep
DataValue, -0.96500000000000008, 0.1, 0.5, 8.3378E-09, -8.3277E-09, -2.1000000000000001E-13, -2.87E-12
DataValue, -0.95000000000000007, 0.1, 0.5, 8.6503E-09, -8.6483E-09, -9.7000000000000011E-13, 1.07E-12
DataValue, -0.935, 0.1, 0.5, 8.8957E-09, -8.8985E-09, -1.5000000000000002E-13, 7.3700000000000011E-12
DataValue, -0.92, 0.1, 0.5, 9.2029E-09, -9.2133E-09, 7.4000000000000008E-13, 2.77E-12
DataValue, -0.905, 0.1, 0.5, 9.5235E-09, -9.5317E-09, 1.0600000000000001E-12, 3.1900000000000003E-12
DataValue, -0.89, 0.1, 0.5, 9.8939E-09, -9.9029E-09, 2.14E-12, -7.5E-13
DataValue, -0.875, 0.1, 0.5, 1.02587E-08, -1.02468E-08, -2.6100000000000004E-12, -4.56E-12
DataValue, -0.86, 0.1, 0.5, 1.06446E-08, -1.06369E-08, 4.7E-13, -2.79E-12
DataValue, -0.84500000000000008, 0.1, 0.5, 1.11092E-08, -1.10935E-08, -1.5700000000000002E-12, 1.2800000000000002E-12
DataValue, -0.83000000000000007, 0.1, 0.5, 1.14514E-08, -1.1453799999999999E-08, -1.8000000000000002E-13, -1.8400000000000002E-12
DataValue, -0.81500000000000006, 0.1, 0.5, 1.1895799999999999E-08, -1.1894799999999999E-08, 1.4800000000000002E-12, 5.7100000000000005E-12
DataValue, -0.8, 0.1, 0.5, 1.2286799999999999E-08, -1.2347599999999999E-08, -2.8800000000000002E-12, -4.03E-12
DataValue, -0.785, 0.1, 0.5, 1.2821599999999999E-08, -1.28534E-08, 1.6100000000000002E-12, 3.75E-12
DataValue, -0.77, 0.1, 0.5, 1.3264599999999998E-08, -1.3264799999999999E-08, -9.8E-13, -4.16E-12
DataValue, -0.755, 0.1, 0.5, 1.37534E-08, -1.3754999999999998E-08, -4.1E-13, 5.3600000000000006E-12
DataValue, -0.74, 0.1, 0.5, 1.4267399999999998E-08, -1.4219399999999998E-08, -1.1000000000000002E-12, -2.6000000000000002E-12
DataValue, -0.72500000000000009, 0.1, 0.5, 1.49508E-08, -1.4894199999999999E-08, 1.0000000000000002E-14, 3.81E-12
DataValue, -0.71000000000000008, 0.1, 0.5, 1.5453999999999997E-08, -1.5451799999999997E-08, 1.55E-12, -1.64E-12
DataValue, -0.69500000000000006, 0.1, 0.5, 1.6074399999999997E-08, -1.6006799999999998E-08, -4.4000000000000004E-13, 1.8700000000000003E-12
DataValue, -0.68, 0.1, 0.5, 1.6754399999999997E-08, -1.674E-08, 7.7000000000000005E-13, 2.2700000000000002E-12
DataValue, -0.665, 0.1, 0.5, 1.7400999999999998E-08, -1.72866E-08, -1.7600000000000002E-12, -1.6300000000000001E-12
DataValue, -0.65, 0.1, 0.5, 1.8063599999999997E-08, -1.8009E-08, 2.24E-12, 3.65E-12
DataValue, -0.635, 0.1, 0.5, 1.88066E-08, -1.8789799999999997E-08, 1.8000000000000002E-13, -3.15E-12
DataValue, -0.62, 0.1, 0.5, 1.9439E-08, -1.9514399999999997E-08, 3.8000000000000005E-13, 4.6600000000000007E-12
DataValue, -0.605, 0.1, 0.5, 2.02582E-08, -2.0200999999999997E-08, -2.69E-12, -2.87E-12
DataValue, -0.59000000000000008, 0.1, 0.5, 2.1005399999999997E-08, -2.0971799999999997E-08, 1.22E-12, 6.1E-12
DataValue, -0.57500000000000007, 0.1, 0.5, 2.20634E-08, -2.2018E-08, 1.26E-12, -3.2400000000000003E-12
DataValue, -0.56, 0.1, 0.5, 2.3060199999999997E-08, -2.29766E-08, 3.0000000000000005E-14, 5.2700000000000008E-12
DataValue, -0.545, 0.1, 0.5, 2.4018999999999998E-08, -2.38956E-08, 1.4E-13, -1.1600000000000001E-12
DataValue, -0.53, 0.1, 0.5, 2.4827599999999997E-08, -2.4845E-08, -2.6E-13, 1E-12
DataValue, -0.515, 0.1, 0.5, 2.6042799999999996E-08, -2.5910199999999996E-08, 2.18E-12, 1.5600000000000002E-12
DataValue, -0.5, 0.1, 0.5, 2.7062799999999998E-08, -2.7044799999999997E-08, 3.7000000000000004E-13, -1.7600000000000002E-12
DataValue, -0.48500000000000004, 0.1, 0.5, 2.8252199999999998E-08, -2.8331199999999998E-08, 1.9E-12, 3.46E-12
DataValue, -0.47000000000000003, 0.1, 0.5, 2.9557399999999996E-08, -2.9561999999999997E-08, -2.6300000000000003E-12, -3.3900000000000003E-12
DataValue, -0.455, 0.1, 0.5, 3.10176E-08, -3.1044599999999996E-08, 1.3800000000000002E-12, 2.64E-12
DataValue, -0.44, 0.1, 0.5, 3.2257599999999995E-08, -3.2181999999999997E-08, 4.1E-13, -4.13E-12
DataValue, -0.42500000000000004, 0.1, 0.5, 3.34948E-08, -3.3536599999999996E-08, 8.9E-13, 7.7600000000000009E-12
DataValue, -0.41000000000000003, 0.1, 0.5, 3.50692E-08, -3.4987599999999994E-08, -1.7700000000000001E-12, -4.2500000000000007E-12
DataValue, -0.395, 0.1, 0.5, 3.6497999999999994E-08, -3.65052E-08, 9.0000000000000008E-14, 2.5300000000000003E-12
DataValue, -0.38, 0.1, 0.5, 3.81414E-08, -3.8133999999999996E-08, 1.9E-12, -9.5E-13
DataValue, -0.365, 0.1, 0.5, 3.9739199999999994E-08, -3.98192E-08, -3.0000000000000005E-14, 1.2500000000000001E-12
DataValue, -0.35000000000000003, 0.1, 0.5, 4.1777799999999994E-08, -4.16522E-08, 1.4400000000000001E-12, 1.55E-12
DataValue, -0.335, 0.1, 0.5, 4.3483999999999994E-08, -4.3476399999999994E-08, -1.9700000000000003E-12, -1.6700000000000002E-12
DataValue, -0.32, 0.1, 0.5, 4.54016E-08, -4.5390999999999993E-08, 2.4800000000000003E-12, 1.7600000000000002E-12
DataValue, -0.305, 0.1, 0.5, 4.7404799999999996E-08, -4.7464599999999993E-08, 2.4000000000000004E-13, -3.33E-12
DataValue, -0.29000000000000004, 0.1, 0.5, 4.9727999999999994E-08, -4.9619599999999995E-08, 1.2900000000000002E-12, 6.3300000000000007E-12
DataValue, -0.275, 0.1, 0.5, 5.19966E-08, -5.1935999999999996E-08, -2.79E-12, -5.55E-12
DataValue, -0.26, 0.1, 0.5, 5.4386999999999996E-08, -5.4064399999999995E-08, 1.6200000000000002E-12, 4.43E-12
DataValue, -0.24500000000000002, 0.1, 0.5, 5.6935599999999993E-08, -5.6741399999999994E-08, 1.1100000000000001E-12, -3.2E-12
DataValue, -0.23, 0.1, 0.5, 5.9475199999999992E-08, -5.9578999999999994E-08, 1.9000000000000002E-13, 4.5000000000000006E-12
DataValue, -0.215, 0.1, 0.5, 6.21696E-08, -6.21454E-08, -1.0000000000000002E-14, -9.7000000000000011E-13
DataValue, -0.2, 0.1, 0.5, 6.4734799999999993E-08, -6.5018399999999989E-08, -5.7E-13, 2.9000000000000003E-13
DataValue, -0.185, 0.1, 0.5, 6.8481199999999987E-08, -6.82396E-08, 2.23E-12, -6.0000000000000009E-14
DataValue, -0.17, 0.1, 0.5, 7.17354E-08, -7.1635399999999988E-08, 1.5000000000000002E-13, -8.4000000000000006E-13
DataValue, -0.155, 0.1, 0.5, 7.41198E-08, -7.375E-08, 1.5800000000000001E-12, 3.05E-12
DataValue, -0.14, 0.1, 0.5, 7.7126999999999986E-08, -7.7115599999999992E-08, -2.9E-12, -2.9900000000000004E-12
DataValue, -0.125, 0.1, 0.5, 8.08384E-08, -8.05014E-08, 2.4000000000000003E-12, 3.8E-12
DataValue, -0.11, 0.1, 0.5, 8.4109199999999987E-08, -8.3848399999999993E-08, 9.0000000000000008E-14, -5.94E-12
DataValue, -0.095, 0.1, 0.5, 8.80522E-08, -8.8082399999999989E-08, 1.6E-12, 5.99E-12
DataValue, -0.08, 0.1, 0.5, 9.2123999999999985E-08, -9.2091799999999991E-08, -1.86E-12, -4.53E-12
DataValue, -0.065, 0.1, 0.5, 9.62278E-08, -9.6260999999999991E-08, 1.41E-12, 2.6000000000000002E-12
DataValue, -0.05, 0.1, 0.5, 1.004792E-07, -1.0031779999999999E-07, 2.34E-12, -2.0200000000000003E-12
DataValue, -0.035, 0.1, 0.5, 1.0485779999999999E-07, -1.0470279999999998E-07, 2.4000000000000004E-13, 2.51E-12
DataValue, -0.02, 0.1, 0.5, 1.0888479999999999E-07, -1.0870399999999999E-07, 1.1000000000000002E-12, -1.26E-12
DataValue, -0.005, 0.1, 0.5, 1.1415659999999999E-07, -1.1365859999999999E-07, -1.2800000000000002E-12, -6.8E-13
DataValue, 0.01, 0.1, 0.5, 1.1806E-07, -1.177E-07, -4.2000000000000003E-13, -1.1100000000000001E-12
DataValue, 0.025, 0.1, 0.5, 1.2211999999999998E-07, -1.2222E-07, 2.6300000000000003E-12, 1.6700000000000002E-12
DataValue, 0.04, 0.1, 0.5, 1.2713999999999999E-07, -1.272E-07, -1.4700000000000002E-12, -1.6E-12
DataValue, 0.055, 0.1, 0.5, 1.3212E-07, -1.3182E-07, 1.69E-12, 2.2000000000000003E-12
DataValue, 0.07, 0.1, 0.5, 1.37E-07, -1.366E-07, 1.2000000000000002E-13, -1.88E-12
DataValue, 0.085, 0.1, 0.5, 1.4136E-07, -1.4178E-07, 2.6100000000000004E-12, 1.3E-13
DataValue, 0.1, 0.1, 0.5, 1.461E-07, -1.4608E-07, -1.7700000000000001E-12, -1.78E-12
DataValue, 0.115, 0.1, 0.5, 1.5226E-07, -1.5246E-07, 2.08E-12, 2.31E-12
DataValue, 0.13, 0.1, 0.5, 1.5708E-07, -1.574E-07, 1E-13, -1.7500000000000002E-12
DataValue, 0.14500000000000002, 0.1, 0.5, 1.6196E-07, -1.6212E-07, 2.8100000000000003E-12, 3.0100000000000003E-12
DataValue, 0.16, 0.1, 0.5, 1.6648E-07, -1.6616E-07, -2.4500000000000003E-12, -2.18E-12
DataValue, 0.17500000000000002, 0.1, 0.5, 1.706E-07, -1.7118E-07, 2.13E-12, 3.9E-12
DataValue, 0.19, 0.1, 0.5, 1.757E-07, -1.7594E-07, 7.100000000000001E-13, -3.23E-12
DataValue, 0.20500000000000002, 0.1, 0.5, 1.8022E-07, -1.8012E-07, 2.77E-12, 2.1000000000000003E-12
DataValue, 0.22, 0.1, 0.5, 1.8577999999999999E-07, -1.854E-07, -2.8900000000000004E-12, -2.95E-12
DataValue, 0.23500000000000001, 0.1, 0.5, 1.9042E-07, -1.9042E-07, 2.2500000000000003E-12, 2.7600000000000004E-12
DataValue, 0.25, 0.1, 0.5, 1.9574E-07, -1.9596E-07, 4E-13, -2.39E-12
DataValue, 0.265, 0.1, 0.5, 1.9992E-07, -2.0006E-07, 2.8400000000000004E-12, 2.41E-12
DataValue, 0.28, 0.1, 0.5, 2.0496E-07, -2.0556E-07, -3.0900000000000004E-12, -3.85E-12
DataValue, 0.29500000000000004, 0.1, 0.5, 2.1048E-07, -2.0984E-07, 2.16E-12, 4.92E-12
DataValue, 0.31, 0.1, 0.5, 2.1566E-07, -2.1522E-07, 5E-13, -3.5700000000000003E-12
DataValue, 0.325, 0.1, 0.5, 2.1936E-07, -2.192E-07, 2.6500000000000002E-12, 3.05E-12
DataValue, 0.34, 0.1, 0.5, 2.2366E-07, -2.229E-07, -2.49E-12, -4.18E-12
DataValue, 0.35500000000000004, 0.1, 0.5, 2.2818E-07, -2.2828E-07, 2.21E-12, 4.93E-12
DataValue, 0.37, 0.1, 0.5, 2.336E-07, -2.332E-07, 4.3000000000000004E-13, -3.23E-12
DataValue, 0.385, 0.1, 0.5, 2.3902E-07, -2.3886E-07, 2.79E-12, 1.7500000000000002E-12
DataValue, 0.4, 0.1, 0.5, 2.4358E-07, -2.4252E-07, -2.62E-12, -5.6700000000000007E-12
DataValue, 0.41500000000000004, 0.1, 0.5, 2.4584E-07, -2.4672E-07, 1.79E-12, 5.95E-12
DataValue, 0.43, 0.1, 0.5, 2.5206E-07, -2.514E-07, 3.2000000000000005E-13, -4.8100000000000007E-12
DataValue, 0.445, 0.1, 0.5, 2.567E-07, -2.5548E-07, 3.2200000000000004E-12, 5.07E-12
DataValue, 0.46, 0.1, 0.5, 2.6026E-07, -2.6094E-07, -2.51E-12, -4.83E-12
DataValue, 0.47500000000000003, 0.1, 0.5, 2.6486E-07, -2.6406E-07, 2E-12, 7.360000000000001E-12
DataValue, 0.49000000000000005, 0.1, 0.5, 2.6746E-07, -2.6636E-07, 8.6000000000000007E-13, -4.84E-12
DataValue, 0.505, 0.1, 0.5, 2.7288E-07, -2.7224E-07, 2.6100000000000004E-12, 3.81E-12
DataValue, 0.52, 0.1, 0.5, 2.7424E-07, -2.7422E-07, -1.74E-12, -4.17E-12
DataValue, 0.535, 0.1, 0.5, 2.7972E-07, -2.7928E-07, 1.6600000000000002E-12, 5.95E-12
DataValue, 0.55, 0.1, 0.5, 2.8331999999999997E-07, -2.827E-07, 1.9200000000000003E-12, -4.58E-12
DataValue, 0.56500000000000006, 0.1, 0.5, 2.8706E-07, -2.8712E-07, 2.3500000000000003E-12, 2.31E-12
DataValue, 0.58000000000000007, 0.1, 0.5, 2.889E-07, -2.9014E-07, -1.3500000000000001E-12, -5.9300000000000008E-12
DataValue, 0.595, 0.1, 0.5, 2.9354E-07, -2.9316E-07, 1E-12, 4.52E-12
DataValue, 0.61, 0.1, 0.5, 2.9636E-07, -2.9706E-07, 1.09E-12, -3.77E-12
DataValue, 0.625, 0.1, 0.5, 3.0044E-07, -3.0072E-07, 1.73E-12, 2.4000000000000003E-12
DataValue, 0.64, 0.1, 0.5, 3.048E-07, -3.0553999999999997E-07, -3.0000000000000003E-13, -3.87E-12
DataValue, 0.655, 0.1, 0.5, 3.0788E-07, -3.0826E-07, 3.6000000000000003E-13, 3.77E-12
DataValue, 0.67, 0.1, 0.5, 3.1014E-07, -3.098E-07, 2.3200000000000002E-12, -2.9E-12
DataValue, 0.685, 0.1, 0.5, 3.1536E-07, -3.144E-07, 6.5000000000000006E-13, 2.2000000000000002E-13
DataValue, 0.70000000000000007, 0.1, 0.5, 3.1746E-07, -3.1842E-07, 8.9E-13, -1E-12
DataValue, 0.71500000000000008, 0.1, 0.5, 3.2172E-07, -3.2178E-07, 7.3E-13, 2.8300000000000003E-12
DataValue, 0.73, 0.1, 0.5, 3.2494E-07, -3.2456E-07, 2.2700000000000002E-12, -1.88E-12
DataValue, 0.745, 0.1, 0.5, 3.2776E-07, -3.2628E-07, 1.2000000000000002E-13, 1.6700000000000002E-12
DataValue, 0.76, 0.1, 0.5, 3.3014E-07, -3.296E-07, 1.14E-12, -2.0700000000000003E-12
DataValue, 0.775, 0.1, 0.5, 3.3228E-07, -3.3082E-07, 1.2000000000000002E-13, 1.41E-12
DataValue, 0.79, 0.1, 0.5, 3.3653999999999997E-07, -3.361E-07, 2.47E-12, -1.45E-12
DataValue, 0.805, 0.1, 0.5, 3.3802E-07, -3.3688E-07, -2E-13, 2E-13
DataValue, 0.82000000000000006, 0.1, 0.5, 3.4178E-07, -3.41E-07, 1.7100000000000002E-12, -5.7E-13
DataValue, 0.83500000000000008, 0.1, 0.5, 3.4326E-07, -3.4338E-07, 3.8000000000000005E-13, 1.1600000000000001E-12
DataValue, 0.85000000000000009, 0.1, 0.5, 3.4362E-07, -3.4422E-07, 2.97E-12, -1.3900000000000001E-12
DataValue, 0.865, 0.1, 0.5, 3.4928E-07, -3.4806E-07, 5.9E-13, -2E-13
DataValue, 0.88, 0.1, 0.5, 3.4926E-07, -3.4937999999999997E-07, 1.6700000000000002E-12, -7.5E-13
DataValue, 0.895, 0.1, 0.5, 3.532E-07, -3.5224E-07, 8.6000000000000007E-13, 9.9E-13
DataValue, 0.91, 0.1, 0.5, 3.5259999999999997E-07, -3.5458E-07, 3.71E-12, -1.64E-12
DataValue, 0.925, 0.1, 0.5, 3.5772E-07, -3.585E-07, -3.5E-13, 3.7000000000000004E-13
DataValue, 0.94000000000000006, 0.1, 0.5, 3.6048E-07, -3.6146E-07, 2.37E-12, 2.2000000000000002E-13
DataValue, 0.95500000000000007, 0.1, 0.5, 3.6296E-07, -3.6235999999999997E-07, 8.6000000000000007E-13, -1.18E-12
DataValue, 0.97000000000000008, 0.1, 0.5, 3.623E-07, -3.6584E-07, 3.2E-12, 8.8000000000000009E-13
DataValue, 0.9850000000000001, 0.1, 0.5, 3.6739999999999997E-07, -3.6748E-07, -1.0500000000000002E-12, -8.9E-13
DataValue, 1, 0.1, 0.5, 3.6832E-07, -3.6814E-07, 2.11E-12, 1.73E-12
DataValue, 1, 0.1, 0.5, 3.685E-07, -3.676E-07, -1.12E-12, -5.4E-13
DataValue, 0.9850000000000001, 0.1, 0.5, 3.6571999999999997E-07, -3.6644E-07, 1.9400000000000002E-12, 3.4E-13
DataValue, 0.97000000000000008, 0.1, 0.5, 3.6464E-07, -3.623E-07, 3.0000000000000003E-13, -6.7000000000000007E-13
DataValue, 0.95500000000000007, 0.1, 0.5, 3.5966E-07, -3.6182E-07, 3.3200000000000004E-12, 2.3500000000000003E-12
DataValue, 0.94000000000000006, 0.1, 0.5, 3.5806E-07, -3.5628E-07, -1.85E-12, -1.0600000000000001E-12
DataValue, 0.925, 0.1, 0.5, 3.5614E-07, -3.5466E-07, 1.18E-12, 3.1400000000000004E-12
DataValue, 0.91, 0.1, 0.5, 3.5174E-07, -3.4948E-07, 1.2000000000000002E-13, -1.1900000000000002E-12
DataValue, 0.895, 0.1, 0.5, 3.4762E-07, -3.4848E-07, 2.6800000000000003E-12, 1.9E-12
DataValue, 0.88, 0.1, 0.5, 3.4704E-07, -3.473E-07, -2.52E-12, -2.2000000000000003E-12
DataValue, 0.865, 0.1, 0.5, 3.424E-07, -3.4194E-07, 1.2400000000000002E-12, 3.5700000000000003E-12
DataValue, 0.85000000000000009, 0.1, 0.5, 3.3874E-07, -3.3844E-07, 5.6E-13, -2.0700000000000003E-12
DataValue, 0.83500000000000008, 0.1, 0.5, 3.3456E-07, -3.3422E-07, 2.6600000000000004E-12, 2.52E-12
DataValue, 0.82000000000000006, 0.1, 0.5, 3.3054E-07, -3.3065999999999997E-07, -3.07E-12, -3.33E-12
DataValue, 0.805, 0.1, 0.5, 3.2654E-07, -3.2708E-07, 1.4400000000000001E-12, 5.0500000000000005E-12
DataValue, 0.79, 0.1, 0.5, 3.2584E-07, -3.2582E-07, -1.4E-13, -2.6300000000000003E-12
DataValue, 0.775, 0.1, 0.5, 3.2128E-07, -3.2238E-07, 2.29E-12, 3.3100000000000002E-12
DataValue, 0.76, 0.1, 0.5, 3.1844E-07, -3.184E-07, -4.11E-12, -2.92E-12
DataValue, 0.745, 0.1, 0.5, 3.1696E-07, -3.166E-07, 8.5000000000000011E-13, 6E-12
DataValue, 0.73, 0.1, 0.5, 3.1116E-07, -3.1058E-07, 8.0000000000000013E-14, -3.97E-12
DataValue, 0.71500000000000008, 0.1, 0.5, 3.0822E-07, -3.0796E-07, 1.7700000000000001E-12, 3.5500000000000004E-12
DataValue, 0.70000000000000007, 0.1, 0.5, 3.0175999999999997E-07, -3.0236E-07, -2.6600000000000004E-12, -3.2400000000000003E-12
DataValue, 0.685, 0.1, 0.5, 2.9746E-07, -2.9822E-07, 1.09E-12, 6.7900000000000008E-12
DataValue, 0.67, 0.1, 0.5, 2.9384E-07, -2.949E-07, -2.2000000000000002E-13, -4.2900000000000005E-12
DataValue, 0.655, 0.1, 0.5, 2.9096E-07, -2.9156E-07, 2.42E-12, 4.47E-12
DataValue, 0.64, 0.1, 0.5, 2.8588E-07, -2.8526E-07, -3.51E-12, -3.72E-12
DataValue, 0.625, 0.1, 0.5, 2.8306E-07, -2.82E-07, 5.9E-13, 6.1E-12
DataValue, 0.61, 0.1, 0.5, 2.7804E-07, -2.7802E-07, 4.5000000000000005E-13, -4.3400000000000005E-12
DataValue, 0.595, 0.1, 0.5, 2.7334E-07, -2.7366E-07, 1.83E-12, 5.3700000000000007E-12
DataValue, 0.58000000000000007, 0.1, 0.5, 2.6872E-07, -2.6946E-07, -2.8100000000000003E-12, -3.58E-12
DataValue, 0.56500000000000006, 0.1, 0.5, 2.6476E-07, -2.6438E-07, 6.7000000000000007E-13, 6.5200000000000005E-12
DataValue, 0.55, 0.1, 0.5, 2.5944E-07, -2.5962E-07, 5.5000000000000008E-13, -2.79E-12
DataValue, 0.535, 0.1, 0.5, 2.5566E-07, -2.5482E-07, 9.5E-13, 4.18E-12
DataValue, 0.52, 0.1, 0.5, 2.4966E-07, -2.4914E-07, -2.2500000000000003E-12, -3.4500000000000004E-12
DataValue, 0.505, 0.1, 0.5, 2.4552E-07, -2.4556E-07, -7.4000000000000008E-13, 6.9000000000000009E-12
DataValue, 0.49000000000000005, 0.1, 0.5, 2.4028E-07, -2.403E-07, 1.27E-12, -1.7000000000000002E-12
DataValue, 0.47500000000000003, 0.1, 0.5, 2.3754E-07, -2.3882E-07, 1E-13, 4.1000000000000007E-12
DataValue, 0.46, 0.1, 0.5, 2.3103999999999998E-07, -2.3213999999999999E-07, -9.6000000000000015E-13, -3.56E-12
DataValue, 0.445, 0.1, 0.5, 2.2722E-07, -2.2683999999999999E-07, -4.2000000000000003E-13, 5.2600000000000006E-12
DataValue, 0.43, 0.1, 0.5, 2.2192E-07, -2.229E-07, 7.4000000000000008E-13, -1.8000000000000002E-12
DataValue, 0.41500000000000004, 0.1, 0.5, 2.1566E-07, -2.1602E-07, -3.3E-13, 1.8400000000000002E-12
DataValue, 0.4, 0.1, 0.5, 2.1086E-07, -2.1186E-07, -1.6E-12, -1.4200000000000002E-12
DataValue, 0.385, 0.1, 0.5, 2.0598E-07, -2.0626E-07, -9.4E-13, 5.07E-12
DataValue, 0.37, 0.1, 0.5, 2.023E-07, -2.0211999999999999E-07, 1.3400000000000002E-12, -7.4000000000000008E-13
DataValue, 0.35500000000000004, 0.1, 0.5, 1.9692E-07, -1.9686E-07, -1.51E-12, 6.5000000000000006E-13
DataValue, 0.34, 0.1, 0.5, 1.9014E-07, -1.9016E-07, -7E-14, -1.2400000000000002E-12
DataValue, 0.325, 0.1, 0.5, 1.859E-07, -1.8558E-07, -6.1E-13, 2.8300000000000003E-12
DataValue, 0.31, 0.1, 0.5, 1.8086E-07, -1.807E-07, 9.4E-13, 1.03E-12
DataValue, 0.29500000000000004, 0.1, 0.5, 1.7592E-07, -1.7552E-07, -1.98E-12, 1.4200000000000002E-12
DataValue, 0.28, 0.1, 0.5, 1.7142E-07, -1.7139999999999999E-07, -5E-14, 2.08E-12
DataValue, 0.265, 0.1, 0.5, 1.653E-07, -1.646E-07, -9.000000000000001E-13, 2.0200000000000003E-12
DataValue, 0.25, 0.1, 0.5, 1.6064E-07, -1.6074E-07, 1.74E-12, 2.2000000000000002E-13
DataValue, 0.23500000000000001, 0.1, 0.5, 1.5524E-07, -1.554E-07, -2.0700000000000003E-12, -7E-14
DataValue, 0.22, 0.1, 0.5, 1.4961999999999999E-07, -1.4961999999999999E-07, 1.9000000000000002E-13, 2.77E-12
DataValue, 0.20500000000000002, 0.1, 0.5, 1.4522E-07, -1.4482E-07, -1.03E-12, 1.2500000000000001E-12
DataValue, 0.19, 0.1, 0.5, 1.3932E-07, -1.3976E-07, 1.5300000000000001E-12, 1.14E-12
DataValue, 0.17500000000000002, 0.1, 0.5, 1.3556E-07, -1.3536E-07, -2.7000000000000002E-12, 6.9000000000000009E-13
DataValue, 0.16, 0.1, 0.5, 1.2992E-07, -1.3032E-07, 4.9E-13, 2.47E-12
DataValue, 0.14500000000000002, 0.1, 0.5, 1.2564E-07, -1.2538E-07, -1.1600000000000001E-12, -4.8000000000000008E-13
DataValue, 0.13, 0.1, 0.5, 1.2092E-07, -1.2122E-07, 1.2800000000000002E-12, 2.2700000000000002E-12
DataValue, 0.115, 0.1, 0.5, 1.161E-07, -1.1596E-07, -3.48E-12, -7.4000000000000008E-13
DataValue, 0.1, 0.1, 0.5, 1.1152E-07, -1.1144E-07, 9.2000000000000012E-13, 5.1500000000000005E-12
DataValue, 0.085, 0.1, 0.5, 1.0618E-07, -1.0578E-07, -7.9000000000000007E-13, -1.17E-12
DataValue, 0.07, 0.1, 0.5, 1.0175999999999999E-07, -1.0172E-07, 1.69E-12, 2.57E-12
DataValue, 0.055, 0.1, 0.5, 9.7950999999999988E-08, -9.7767199999999989E-08, -1.0600000000000001E-12, 1.6100000000000002E-12
DataValue, 0.04, 0.1, 0.5, 9.32978E-08, -9.34212E-08, 2.9000000000000003E-13, 1.9900000000000002E-12
DataValue, 0.025, 0.1, 0.5, 8.92182E-08, -8.934559999999999E-08, -3.0900000000000004E-12, 2.2000000000000002E-13
DataValue, 0.01, 0.1, 0.5, 8.5503E-08, -8.5873399999999986E-08, 1.4200000000000002E-12, 3.7900000000000006E-12
DataValue, -0.005, 0.1, 0.5, 8.1434599999999993E-08, -8.1464599999999987E-08, -7.6000000000000009E-13, -3.85E-12
DataValue, -0.02, 0.1, 0.5, 7.7551399999999986E-08, -7.7680999999999993E-08, 6.0000000000000009E-14, 8.51E-12
DataValue, -0.035, 0.1, 0.5, 7.40308E-08, -7.3874199999999988E-08, -3.2400000000000003E-12, -3.25E-12
DataValue, -0.05, 0.1, 0.5, 7.0426799999999988E-08, -7.0518799999999987E-08, 3.9000000000000005E-13, 3.86E-12
DataValue, -0.065, 0.1, 0.5, 6.7090999999999988E-08, -6.71372E-08, 8.4000000000000006E-13, -8.300000000000001E-13
DataValue, -0.08, 0.1, 0.5, 6.3891E-08, -6.3981E-08, -1.83E-12, 3.5700000000000003E-12
DataValue, -0.095, 0.1, 0.5, 6.13332E-08, -6.11288E-08, 3.5E-13, 1.1000000000000002E-12
DataValue, -0.11, 0.1, 0.5, 5.8540599999999993E-08, -5.8485999999999992E-08, -2.9800000000000002E-12, -2.5E-13
DataValue, -0.125, 0.1, 0.5, 5.6209999999999992E-08, -5.6029799999999995E-08, 9.9E-13, 2.5000000000000003E-12
DataValue, -0.14, 0.1, 0.5, 5.3577199999999995E-08, -5.3746199999999995E-08, -6.6E-13, -2.3500000000000003E-12
DataValue, -0.155, 0.1, 0.5, 5.0825999999999995E-08, -5.1098399999999994E-08, 5.3000000000000006E-13, 6.6400000000000008E-12
DataValue, -0.17, 0.1, 0.5, 4.8554399999999994E-08, -4.84436E-08, -4.0900000000000005E-12, -4.32E-12
DataValue, -0.185, 0.1, 0.5, 4.6293799999999993E-08, -4.6197399999999995E-08, 7.6000000000000009E-13, 3.9400000000000006E-12
DataValue, -0.2, 0.1, 0.5, 4.3968999999999995E-08, -4.40464E-08, 7.6000000000000009E-13, -2.11E-12
DataValue, -0.215, 0.1, 0.5, 4.19322E-08, -4.2179199999999994E-08, -1.45E-12, 4.23E-12
DataValue, -0.23, 0.1, 0.5, 4.0209999999999994E-08, -4.03158E-08, -1.5700000000000002E-12, -7.9000000000000007E-13
DataValue, -0.24500000000000002, 0.1, 0.5, 3.8391199999999994E-08, -3.8444E-08, -1.79E-12, 2.28E-12
DataValue, -0.26, 0.1, 0.5, 3.67236E-08, -3.6684399999999995E-08, 1.04E-12, 6.0000000000000007E-13
DataValue, -0.275, 0.1, 0.5, 3.53628E-08, -3.5353799999999996E-08, -1.46E-12, 5E-13
DataValue, -0.29000000000000004, 0.1, 0.5, 3.3684799999999996E-08, -3.3683799999999995E-08, 4.3000000000000004E-13, 5.1000000000000005E-12
DataValue, -0.305, 0.1, 0.5, 3.2153799999999994E-08, -3.2094599999999995E-08, -3.65E-12, -2.7300000000000003E-12
DataValue, -0.32, 0.1, 0.5, 3.04714E-08, -3.06666E-08, 1.4200000000000002E-12, 5.2100000000000006E-12
DataValue, -0.335, 0.1, 0.5, 2.9158199999999996E-08, -2.89524E-08, -2.2000000000000002E-13, -2.41E-12
