
SetupTitle, ExfoliatedMoS2_TGIdVg_DiffBG
PrimitiveTest, I/V Sweep
DataValue, -0.47000000000000003, 1, 0.1, 8.35E-12, -7.2800000000000013E-12, -1.2800000000000002E-12, 1.9000000000000002E-13
DataValue, -0.48500000000000004, 1, 0.1, 5.65E-12, -7.27E-12, 1.1600000000000001E-12, 3.7000000000000004E-13
DataValue, -0.5, 1, 0.1, 7.360000000000001E-12, -5.4700000000000007E-12, -1.7E-13, -1.09E-12
DataValue, -0.515, 1, 0.1, 5.99E-12, -7.1300000000000005E-12, 1.0000000000000002E-14, 1.5300000000000001E-12
DataValue, -0.53, 1, 0.1, 4.87E-12, -4.51E-12, -7E-14, 9.8E-13
DataValue, -0.545, 1, 0.1, 5.7600000000000005E-12, -4.51E-12, -1.8000000000000002E-12, 6.0000000000000009E-14
DataValue, -0.56, 1, 0.1, 2.6600000000000004E-12, -4.5900000000000004E-12, 1.1600000000000001E-12, -4.1E-13
DataValue, -0.57500000000000007, 1, 0.1, 4.3400000000000005E-12, -2.9100000000000003E-12, -1.0000000000000002E-14, -1.5600000000000002E-12
DataValue, -0.59000000000000008, 1, 0.1, 3.5700000000000003E-12, -4.6100000000000008E-12, -1.5000000000000002E-13, 1.02E-12
DataValue, -0.605, 1, 0.1, 2.7000000000000002E-12, -2.8E-12, 5.7E-13, 6.7000000000000007E-13
DataValue, -0.62, 1, 0.1, 4.38E-12, -2.19E-12, -1.45E-12, -2.8E-13
DataValue, -0.635, 1, 0.1, 1.21E-12, -2.87E-12, 6.7000000000000007E-13, 7.3E-13
DataValue, -0.65, 1, 0.1, 2.2700000000000002E-12, -7.9000000000000007E-13, -3.0000000000000003E-13, -1.3900000000000001E-12
DataValue, -0.665, 1, 0.1, 2.4000000000000003E-12, -3.1900000000000003E-12, -4.3000000000000004E-13, 1.7E-13
DataValue, -0.68, 1, 0.1, 1.4E-12, -1.93E-12, 6.0000000000000007E-13, 6.9000000000000009E-13
DataValue, -0.69500000000000006, 1, 0.1, 3.33E-12, -1.5400000000000001E-12, -1.5600000000000002E-12, 1.4E-13
DataValue, -0.71000000000000008, 1, 0.1, 6.6E-13, -1.9200000000000003E-12, 5.8000000000000005E-13, 9.3E-13
DataValue, -0.72500000000000009, 1, 0.1, 1.22E-12, 1.1000000000000001E-13, 1.5000000000000002E-13, -1.03E-12
DataValue, -0.74, 1, 0.1, 1.6E-12, -2.3500000000000003E-12, -3.3E-13, 1.1100000000000001E-12
DataValue, -0.755, 1, 0.1, 3.3E-13, -1.1500000000000002E-12, 3.3E-13, 2.8E-13
DataValue, -0.77, 1, 0.1, 2.5800000000000003E-12, -7.4000000000000008E-13, -1.6300000000000001E-12, -8E-13
DataValue, -0.785, 1, 0.1, 4.9E-13, -1.59E-12, 2.7E-13, 1.04E-12
DataValue, -0.8, 1, 0.1, 7.6000000000000009E-13, 6.3E-13, -2.4000000000000004E-13, -2.0000000000000003E-14
DataValue, -0.81500000000000006, 1, 0.1, 1.0600000000000001E-12, -1.09E-12, -4.5000000000000005E-13, -5.1E-13
DataValue, -0.83000000000000007, 1, 0.1, -1.6000000000000003E-13, -8.2E-13, 1.13E-12, -4.3000000000000004E-13
DataValue, -0.84500000000000008, 1, 0.1, 1.8900000000000002E-12, -1.9000000000000002E-13, -1.45E-12, 1E-13
DataValue, -0.86, 1, 0.1, 4.6000000000000006E-13, -1.51E-12, -1.8000000000000002E-13, 4.7E-13
DataValue, -0.875, 1, 0.1, 5.2E-13, 1.1600000000000001E-12, 1.6000000000000003E-13, -7.4000000000000008E-13
DataValue, -0.89, 1, 0.1, 1.1100000000000001E-12, -3.3E-13, -4.8000000000000008E-13, 4E-13
DataValue, -0.905, 1, 0.1, -7.2000000000000006E-13, -4.7E-13, 1E-12, 1E-12
DataValue, -0.92, 1, 0.1, 1.88E-12, 2.3000000000000003E-13, -1.27E-12, -8.1000000000000008E-13
DataValue, -0.935, 1, 0.1, 7.100000000000001E-13, -1.45E-12, -2.9000000000000003E-13, 1.5200000000000002E-12
DataValue, -0.95000000000000007, 1, 0.1, 3.3E-13, 1.3300000000000002E-12, -3.8000000000000005E-13, 1.9000000000000002E-13
DataValue, -0.96500000000000008, 1, 0.1, 9.4E-13, -4.0000000000000006E-14, -8.9E-13, 4.0000000000000006E-14
DataValue, -0.98000000000000009, 1, 0.1, -1.08E-12, -2.1000000000000001E-13, 1.2900000000000002E-12, -3.0000000000000003E-13
DataValue, -0.995, 1, 0.1, 1.27E-12, 6.1E-13, -4.4000000000000004E-13, -6.3E-13
DataValue, -1.01, 1, 0.1, 7E-13, -1.64E-12, -5.5000000000000008E-13, 1.6600000000000002E-12
DataValue, -1.0250000000000001, 1, 0.1, -6.0000000000000009E-14, 1.23E-12, -3.8000000000000005E-13, 1.9000000000000002E-13
DataValue, -1.04, 1, 0.1, 1.1900000000000002E-12, 4.9E-13, -1.5400000000000001E-12, 3.0000000000000003E-13
DataValue, -1.0550000000000002, 1, 0.1, -8.6000000000000007E-13, -3.6000000000000003E-13, 1.07E-12, -5E-14
DataValue, -1.07, 1, 0.1, 8.9E-13, 1.02E-12, -2E-13, -7.9000000000000007E-13
DataValue, -1.085, 1, 0.1, 8.1000000000000008E-13, -1.1900000000000002E-12, -4.2000000000000003E-13, 1.4E-12
DataValue, -1.1, 1, 0.1, -3.0000000000000005E-14, 9.3E-13, -3.7000000000000004E-13, 6.7000000000000007E-13
DataValue, -1.115, 1, 0.1, 1.3000000000000001E-12, 5.7E-13, -2.36E-12, -2.3000000000000003E-13
DataValue, -1.1300000000000001, 1, 0.1, -8.7E-13, -7E-14, 7.7000000000000005E-13, -6.2000000000000008E-13
DataValue, -1.145, 1, 0.1, 6.9000000000000009E-13, 1.1100000000000001E-12, -2.8E-13, -1.1000000000000002E-12
DataValue, -1.1600000000000001, 1, 0.1, 8.300000000000001E-13, -9.3E-13, -4.5000000000000005E-13, 1.9900000000000002E-12
DataValue, -1.175, 1, 0.1, -1.6000000000000003E-13, 5.1E-13, -5E-14, 5.4E-13
DataValue, -1.19, 1, 0.1, 1.3800000000000002E-12, 2.8E-13, -2.5300000000000003E-12, 3.5E-13
DataValue, -1.205, 1, 0.1, -1.08E-12, -8.0000000000000013E-14, -2.0000000000000003E-14, 2.5E-13
DataValue, -1.22, 1, 0.1, 1.8000000000000002E-13, 1.85E-12, -1.02E-12, -1.1500000000000002E-12
DataValue, -1.235, 1, 0.1, 7.3E-13, -8.8000000000000009E-13, -5.7E-13, 7.6000000000000009E-13
DataValue, -1.25, 1, 0.1, -9.0000000000000008E-14, 5.4E-13, 1.8000000000000002E-13, 6.2000000000000008E-13
DataValue, -1.2650000000000001, 1, 0.1, 1.7200000000000001E-12, 7.2000000000000006E-13, -2.39E-12, 4.7E-13
DataValue, -1.28, 1, 0.1, -7E-13, -1.0000000000000002E-14, -4.0000000000000006E-14, 4.5000000000000005E-13
DataValue, -1.2950000000000002, 1, 0.1, -8.0000000000000013E-14, 1.7000000000000002E-12, -5.9E-13, -6.8E-13
DataValue, -1.31, 1, 0.1, 4.9E-13, -5.7E-13, -8.8000000000000009E-13, 5.9E-13
DataValue, -1.325, 1, 0.1, -4.4000000000000004E-13, 7E-13, 1.0000000000000002E-14, 2.8E-13
DataValue, -1.34, 1, 0.1, 1.4300000000000002E-12, 8.1000000000000008E-13, -2.36E-12, -6.400000000000001E-13
DataValue, -1.355, 1, 0.1, 1.0000000000000002E-14, -3.8000000000000005E-13, -5.3000000000000006E-13, 1.1600000000000001E-12
DataValue, -1.37, 1, 0.1, 2.9000000000000003E-13, 2.2500000000000003E-12, -9.1000000000000016E-13, -1.4E-13
DataValue, -1.385, 1, 0.1, 6.7000000000000007E-13, 3.0000000000000003E-13, -1.45E-12, -2.6E-13
DataValue, -1.4000000000000001, 1, 0.1, -3.0000000000000003E-13, 3.4E-13, -2.1000000000000001E-13, 6.2000000000000008E-13
DataValue, -1.415, 1, 0.1, 1.74E-12, 1.27E-12, -3.07E-12, -2.4000000000000004E-13
DataValue, -1.4300000000000002, 1, 0.1, 9.0000000000000008E-14, 9.0000000000000008E-14, -1.32E-12, 6.0000000000000007E-13
DataValue, -1.445, 1, 0.1, 1.3E-13, 2.3500000000000003E-12, -8.8000000000000009E-13, -9.5E-13
DataValue, -1.46, 1, 0.1, 8.4000000000000006E-13, 5.1E-13, -1.37E-12, 1.0000000000000002E-14
DataValue, -1.475, 1, 0.1, -7.3E-13, 6.9000000000000009E-13, -1.5000000000000002E-13, 1.1000000000000001E-13
DataValue, -1.49, 1, 0.1, 1.7500000000000002E-12, 1.2500000000000001E-12, -2.54E-12, -8E-13
DataValue, -1.5050000000000001, 1, 0.1, 6.400000000000001E-13, -1.6000000000000003E-13, -1.85E-12, 1.4200000000000002E-12
DataValue, -1.52, 1, 0.1, 2.0000000000000003E-14, 2.4800000000000003E-12, -1.6700000000000002E-12, -2.8E-13
DataValue, -1.5350000000000001, 1, 0.1, 7.7000000000000005E-13, 1.2900000000000002E-12, -2.01E-12, 2.7E-13
DataValue, -1.55, 1, 0.1, -9.000000000000001E-13, 8.1000000000000008E-13, 3.7000000000000004E-13, -2.2000000000000002E-13
DataValue, -1.5650000000000002, 1, 0.1, 2.09E-12, 1.6300000000000001E-12, -2.42E-12, 9.0000000000000008E-14
DataValue, -1.58, 1, 0.1, 1.03E-12, -5E-14, -1.9700000000000003E-12, 1.13E-12
DataValue, -1.595, 1, 0.1, 2.8E-13, 2.7000000000000002E-12, -1.9E-12, 4.0000000000000006E-14
DataValue, -1.61, 1, 0.1, 1.18E-12, 1.6200000000000002E-12, -3.4000000000000005E-12, -4.7E-13
DataValue, -1.625, 1, 0.1, -6.3E-13, 1.03E-12, -6.5000000000000006E-13, -1.3E-13
DataValue, -1.6400000000000001, 1, 0.1, 1.37E-12, 2.3500000000000003E-12, -1.9900000000000002E-12, -1.2400000000000002E-12
DataValue, -1.655, 1, 0.1, 8.4000000000000006E-13, 1.4E-13, -1.5800000000000001E-12, 2.14E-12
DataValue, -1.6700000000000002, 1, 0.1, 5.8000000000000005E-13, 2.29E-12, -2.49E-12, 6.3E-13
DataValue, -1.685, 1, 0.1, 1.6E-12, 1.8200000000000003E-12, -4.03E-12, 2.7E-13
DataValue, -1.7000000000000002, 1, 0.1, -6.0000000000000007E-13, 1.51E-12, -8.8000000000000009E-13, -6.6E-13
DataValue, -1.715, 1, 0.1, 1.21E-12, 2.6100000000000004E-12, -1.8900000000000002E-12, -1.07E-12
DataValue, -1.73, 1, 0.1, 1.3900000000000001E-12, 1.6000000000000003E-13, -2.26E-12, 2.26E-12
DataValue, -1.745, 1, 0.1, 6.7000000000000007E-13, 2.2500000000000003E-12, -2.03E-12, 7.6000000000000009E-13
DataValue, -1.76, 1, 0.1, 2.09E-12, 1.9900000000000002E-12, -4.06E-12, -2.1000000000000001E-13
DataValue, -1.7750000000000001, 1, 0.1, -3.9000000000000005E-13, 1.3800000000000002E-12, -1.95E-12, 3.2000000000000005E-13
DataValue, -1.79, 1, 0.1, 8E-13, 2.9400000000000004E-12, -2.9300000000000002E-12, -1.46E-12
DataValue, -1.8050000000000002, 1, 0.1, 1.2000000000000001E-12, 6.0000000000000007E-13, -2.4800000000000003E-12, 1.07E-12
DataValue, -1.82, 1, 0.1, 4.3000000000000004E-13, 2.09E-12, -2.4800000000000003E-12, 8.7E-13
DataValue, -1.8350000000000002, 1, 0.1, 2.49E-12, 2.3500000000000003E-12, -4.63E-12, -7.9000000000000007E-13
DataValue, -1.85, 1, 0.1, -1.6000000000000003E-13, 1.74E-12, -2.5000000000000003E-12, -2E-13
DataValue, -1.865, 1, 0.1, 1.2900000000000002E-12, 3.66E-12, -3.51E-12, -7.8000000000000011E-13
DataValue, -1.8800000000000001, 1, 0.1, 1.79E-12, 9.7000000000000011E-13, -3.8400000000000006E-12, 7E-13
DataValue, -1.895, 1, 0.1, 5.5000000000000008E-13, 2.08E-12, -2.34E-12, -5E-14
DataValue, -1.9100000000000001, 1, 0.1, 3.0900000000000004E-12, 2.74E-12, -5.04E-12, 2E-13
DataValue, -1.925, 1, 0.1, 7.3E-13, 2.1700000000000002E-12, -3.5000000000000004E-12, 1.0500000000000002E-12
DataValue, -1.9400000000000002, 1, 0.1, 1.4E-12, 4.2000000000000007E-12, -3.86E-12, -9.8E-13
DataValue, -1.955, 1, 0.1, 1.4900000000000001E-12, 1.73E-12, -4.6000000000000006E-12, 6.8E-13
DataValue, -1.9700000000000002, 1, 0.1, 7.3E-13, 2.5300000000000003E-12, -3.3700000000000004E-12, 5.5000000000000008E-13
DataValue, -1.985, 1, 0.1, 3.4700000000000004E-12, 2.82E-12, -6.0700000000000006E-12, -3.1000000000000004E-13
DataValue, -2, 1, 0.1, 9.2000000000000012E-13, 2.0500000000000004E-12, -4.11E-12, -1.5000000000000002E-13
DataValue, -2, 1.25, 0.1, 1.1900000000000002E-12, 4.32E-12, -6.2400000000000009E-12, -1E-13
DataValue, -1.985, 1.25, 0.1, 3.5E-13, 2.79E-12, -3.8E-12, 6.7000000000000007E-13
DataValue, -1.9700000000000002, 1.25, 0.1, 2.36E-12, 3.8900000000000006E-12, -5.18E-12, -6.400000000000001E-13
DataValue, -1.955, 1.25, 0.1, 1.78E-12, 1.5400000000000001E-12, -4.6000000000000006E-12, 1.4800000000000002E-12
DataValue, -1.9400000000000002, 1.25, 0.1, 1.0100000000000001E-12, 3.81E-12, -4.5900000000000004E-12, 7.9000000000000007E-13
DataValue, -1.925, 1.25, 0.1, 2.7300000000000003E-12, 3.1E-12, -5.7600000000000005E-12, 4.6000000000000006E-13
DataValue, -1.9100000000000001, 1.25, 0.1, 2.6E-13, 2.42E-12, -2.54E-12, 2.3000000000000003E-13
DataValue, -1.895, 1.25, 0.1, 1.7000000000000002E-12, 3.65E-12, -3.51E-12, -1.0600000000000001E-12
DataValue, -1.8800000000000001, 1.25, 0.1, 1.5700000000000002E-12, 1.26E-12, -3.9900000000000006E-12, 1.8000000000000002E-12
DataValue, -1.865, 1.25, 0.1, 8.2E-13, 2.9100000000000003E-12, -3.4400000000000003E-12, 6.2000000000000008E-13
DataValue, -1.85, 1.25, 0.1, 2.59E-12, 2.5600000000000004E-12, -5.44E-12, -2E-13
DataValue, -1.8350000000000002, 1.25, 0.1, -1.3E-13, 1.64E-12, -2.6500000000000002E-12, 1.04E-12
DataValue, -1.82, 1.25, 0.1, 1.1100000000000001E-12, 3.3400000000000003E-12, -3.2900000000000003E-12, -8.4000000000000006E-13
DataValue, -1.8050000000000002, 1.25, 0.1, 1.6300000000000001E-12, 9.3E-13, -3.1600000000000003E-12, 1.59E-12
DataValue, -1.79, 1.25, 0.1, 4.3000000000000004E-13, 2.0200000000000003E-12, -1.9900000000000002E-12, 7.7000000000000005E-13
DataValue, -1.7750000000000001, 1.25, 0.1, 2.41E-12, 1.95E-12, -4.98E-12, 2.1000000000000001E-13
DataValue, -1.76, 1.25, 0.1, -2.9000000000000003E-13, 1.5200000000000002E-12, -2.34E-12, 3.0000000000000003E-13
DataValue, -1.745, 1.25, 0.1, 4E-13, 3.2900000000000003E-12, -2.5300000000000003E-12, -1.88E-12
DataValue, -1.73, 1.25, 0.1, 1.36E-12, 7.6000000000000009E-13, -2.5800000000000003E-12, 1.0500000000000002E-12
DataValue, -1.715, 1.25, 0.1, 1.5000000000000002E-13, 1.74E-12, -1.4800000000000002E-12, 1.18E-12
DataValue, -1.7000000000000002, 1.25, 0.1, 2.21E-12, 1.88E-12, -3.97E-12, -1.5000000000000002E-13
DataValue, -1.685, 1.25, 0.1, -8.0000000000000013E-14, 1.09E-12, -2.2500000000000003E-12, 3.5E-13
DataValue, -1.6700000000000002, 1.25, 0.1, 5.1E-13, 3.38E-12, -2.57E-12, 2.7E-13
DataValue, -1.655, 1.25, 0.1, 1.21E-12, 9.000000000000001E-13, -2.6500000000000002E-12, 6.2000000000000008E-13
DataValue, -1.6400000000000001, 1.25, 0.1, -2.6E-13, 1.1500000000000002E-12, -1.1100000000000001E-12, -1.4E-13
DataValue, -1.625, 1.25, 0.1, 2.1000000000000003E-12, 1.59E-12, -3.28E-12, 3.4E-13
DataValue, -1.61, 1.25, 0.1, 4.7E-13, 8.1000000000000008E-13, -1.5E-12, 5E-13
DataValue, -1.595, 1.25, 0.1, 1.6000000000000003E-13, 2.75E-12, -2.08E-12, -5.3000000000000006E-13
DataValue, -1.58, 1.25, 0.1, 6.1E-13, 4.9E-13, -2.2700000000000002E-12, 3.3E-13
DataValue, -1.5650000000000002, 1.25, 0.1, -4.3000000000000004E-13, 1.09E-12, -4.8000000000000008E-13, 8.2E-13
DataValue, -1.55, 1.25, 0.1, 1.93E-12, 1.5700000000000002E-12, -3.13E-12, -3.8000000000000005E-13
DataValue, -1.5350000000000001, 1.25, 0.1, 1.7E-13, 3.6000000000000003E-13, -1.6100000000000002E-12, 7.9000000000000007E-13
DataValue, -1.52, 1.25, 0.1, 4E-13, 2.7600000000000004E-12, -1.7700000000000001E-12, -4.2000000000000003E-13
DataValue, -1.5050000000000001, 1.25, 0.1, 9.8E-13, 6.2000000000000008E-13, -2.34E-12, -3.0000000000000005E-14
DataValue, -1.49, 1.25, 0.1, -4.9E-13, 8.8000000000000009E-13, -8.0000000000000013E-14, -6.1E-13
DataValue, -1.475, 1.25, 0.1, 2.3000000000000003E-12, 1.5200000000000002E-12, -2.69E-12, 3.9000000000000005E-13
DataValue, -1.46, 1.25, 0.1, 6.400000000000001E-13, -1.9000000000000002E-13, -1.46E-12, 1.1100000000000001E-12
DataValue, -1.445, 1.25, 0.1, 4.8000000000000008E-13, 2.06E-12, -1.2400000000000002E-12, 2.8E-13
DataValue, -1.4300000000000002, 1.25, 0.1, 9.7000000000000011E-13, 7.7000000000000005E-13, -2.06E-12, -2.6E-13
DataValue, -1.415, 1.25, 0.1, -6.2000000000000008E-13, 4.2000000000000003E-13, -3.0000000000000005E-14, 4.9E-13
DataValue, -1.4000000000000001, 1.25, 0.1, 2.13E-12, 1.2900000000000002E-12, -1.8700000000000003E-12, -1.12E-12
DataValue, -1.385, 1.25, 0.1, 9.000000000000001E-13, -6.0000000000000007E-13, -1.22E-12, 1.1000000000000002E-12
DataValue, -1.37, 1.25, 0.1, 1.5000000000000002E-13, 1.6200000000000002E-12, -9.5E-13, 4.4000000000000004E-13
DataValue, -1.355, 1.25, 0.1, 1.1900000000000002E-12, 8.4000000000000006E-13, -2.13E-12, 1.5000000000000002E-13
DataValue, -1.34, 1.25, 0.1, -7.8000000000000011E-13, 1.0000000000000002E-14, 6.2000000000000008E-13, -3.0000000000000005E-14
DataValue, -1.325, 1.25, 0.1, 1.78E-12, 1.04E-12, -1.17E-12, -1.5800000000000001E-12
DataValue, -1.31, 1.25, 0.1, 1.14E-12, -1.02E-12, -9.7000000000000011E-13, 2.0200000000000003E-12
DataValue, -1.2950000000000002, 1.25, 0.1, 5.5000000000000008E-13, 9.7000000000000011E-13, -5.5000000000000008E-13, 1.7E-13
DataValue, -1.28, 1.25, 0.1, 2.0700000000000003E-12, 1.6000000000000003E-13, -1.95E-12, -5.2E-13
DataValue, -1.2650000000000001, 1.25, 0.1, -5E-13, -4.8000000000000008E-13, 1.2000000000000002E-13, 2.4000000000000004E-13
DataValue, -1.25, 1.25, 0.1, 1.78E-12, 6.6E-13, -7.8000000000000011E-13, -1.14E-12
DataValue, -1.235, 1.25, 0.1, 1.78E-12, -2.03E-12, -5.5000000000000008E-13, 9.7000000000000011E-13
DataValue, -1.22, 1.25, 0.1, 1.17E-12, 1.9000000000000002E-13, -2.6E-13, 3.7000000000000004E-13
DataValue, -1.205, 1.25, 0.1, 2.6600000000000004E-12, -4.9E-13, -2.3000000000000003E-12, 2.3000000000000003E-13
DataValue, -1.19, 1.25, 0.1, 1.6000000000000003E-13, -9.1000000000000016E-13, 4.5000000000000005E-13, -5E-14
DataValue, -1.175, 1.25, 0.1, 1.7600000000000002E-12, 6.0000000000000009E-14, -5.7E-13, -1.45E-12
DataValue, -1.1600000000000001, 1.25, 0.1, 2.52E-12, -2.7300000000000003E-12, -8.300000000000001E-13, 1.6200000000000002E-12
DataValue, -1.145, 1.25, 0.1, 2.0700000000000003E-12, -1.37E-12, 5.5000000000000008E-13, -2.2000000000000002E-13
DataValue, -1.1300000000000001, 1.25, 0.1, 3.86E-12, -1.8100000000000002E-12, -1.7200000000000001E-12, -2.8E-13
DataValue, -1.115, 1.25, 0.1, 1.7600000000000002E-12, -2.75E-12, -7E-14, 6.3E-13
DataValue, -1.1, 1.25, 0.1, 2.9900000000000004E-12, -1.3300000000000002E-12, -7.100000000000001E-13, -1E-12
DataValue, -1.085, 1.25, 0.1, 3.6800000000000005E-12, -4.1000000000000007E-12, -5.7E-13, 3.7000000000000004E-13
DataValue, -1.07, 1.25, 0.1, 3.35E-12, -3.63E-12, 6.6E-13, -2.8E-13
DataValue, -1.0550000000000002, 1.25, 0.1, 6.0200000000000006E-12, -3.85E-12, -2E-12, -8.0000000000000013E-14
DataValue, -1.04, 1.25, 0.1, 3.76E-12, -4.9500000000000005E-12, 2.9000000000000003E-13, 2.1000000000000001E-13
DataValue, -1.0250000000000001, 1.25, 0.1, 5.19E-12, -3.65E-12, 8.0000000000000013E-14, -4.8000000000000008E-13
DataValue, -1.01, 1.25, 0.1, 6.6300000000000006E-12, -6.7200000000000004E-12, -6.0000000000000007E-13, 5.6E-13
DataValue, -0.995, 1.25, 0.1, 6.1800000000000007E-12, -6.8900000000000007E-12, 7.7000000000000005E-13, 3.0000000000000005E-14
DataValue, -0.98000000000000009, 1.25, 0.1, 9.2800000000000008E-12, -7.1300000000000005E-12, -1.8000000000000002E-12, -1.03E-12
DataValue, -0.96500000000000008, 1.25, 0.1, 8.070000000000001E-12, -9.06E-12, -2.7E-13, 8.2E-13
DataValue, -0.95000000000000007, 1.25, 0.1, 9.7300000000000016E-12, -7.84E-12, -6.3E-13, -8.8000000000000009E-13
DataValue, -0.935, 1.25, 0.1, 1.1E-11, -1.107E-11, -4.6000000000000006E-13, 3.1000000000000004E-13
DataValue, -0.92, 1.25, 0.1, 1.137E-11, -1.2320000000000001E-11, 1.37E-12, 2.3000000000000003E-13
DataValue, -0.905, 1.25, 0.1, 1.5690000000000003E-11, -1.3550000000000001E-11, -1.1000000000000002E-12, -6.0000000000000007E-13
DataValue, -0.89, 1.25, 0.1, 1.541E-11, -1.648E-11, -5E-14, 8.300000000000001E-13
DataValue, -0.875, 1.25, 0.1, 1.733E-11, -1.601E-11, 6.0000000000000009E-14, -7.4000000000000008E-13
DataValue, -0.86, 1.25, 0.1, 2.087E-11, -2.0000000000000002E-11, -9.4E-13, 2.3000000000000003E-13
DataValue, -0.84500000000000008, 1.25, 0.1, 2.2130000000000002E-11, -2.298E-11, 9.7000000000000011E-13, -1.4E-13
DataValue, -0.83000000000000007, 1.25, 0.1, 2.7160000000000003E-11, -2.5230000000000003E-11, -6.9000000000000009E-13, -9.5E-13
DataValue, -0.81500000000000006, 1.25, 0.1, 2.897E-11, -2.9990000000000004E-11, 1.7E-13, 1.59E-12
DataValue, -0.8, 1.25, 0.1, 3.226E-11, -3.1380000000000006E-11, -2E-13, 4.0000000000000006E-14
DataValue, -0.785, 1.25, 0.1, 3.769E-11, -3.671E-11, -1.14E-12, 0
DataValue, -0.77, 1.25, 0.1, 4.0260000000000005E-11, -4.199E-11, 1.6100000000000002E-12, -5E-13
DataValue, -0.755, 1.25, 0.1, 4.7800000000000006E-11, -4.603E-11, -4.2000000000000003E-13, -9.8E-13
DataValue, -0.74, 1.25, 0.1, 5.3030000000000003E-11, -5.3730000000000005E-11, 3.2000000000000005E-13, 1.3500000000000001E-12
DataValue, -0.72500000000000009, 1.25, 0.1, 5.8060000000000004E-11, -5.7640000000000007E-11, 3.0000000000000003E-13, 4.6000000000000006E-13
DataValue, -0.71000000000000008, 1.25, 0.1, 6.813E-11, -6.6710000000000008E-11, -9.000000000000001E-13, 5.5000000000000008E-13
DataValue, -0.69500000000000006, 1.25, 0.1, 7.5390000000000011E-11, -7.6170000000000007E-11, 7.9000000000000007E-13, 4.3000000000000004E-13
DataValue, -0.68, 1.25, 0.1, 8.734E-11, -8.555E-11, -6.3E-13, -1.51E-12
DataValue, -0.665, 1.25, 0.1, 9.8940000000000009E-11, -9.9400000000000013E-11, 3.2000000000000005E-13, 1.3900000000000001E-12
DataValue, -0.65, 1.25, 0.1, 1.1059E-10, -1.0972000000000001E-10, 2.6E-13, 2.2000000000000002E-13
DataValue, -0.635, 1.25, 0.1, 1.2755000000000001E-10, -1.2588E-10, -1.26E-12, -2.6E-13
DataValue, -0.62, 1.25, 0.1, 1.4123E-10, -1.417E-10, 1.51E-12, -3.7000000000000004E-13
DataValue, -0.605, 1.25, 0.1, 1.6301000000000001E-10, -1.5936E-10, 0, -9.9E-13
DataValue, -0.59000000000000008, 1.25, 0.1, 1.8091000000000003E-10, -1.8065000000000002E-10, -4.2000000000000003E-13, 1.12E-12
DataValue, -0.57500000000000007, 1.25, 0.1, 2.053E-10, -2.0309000000000002E-10, 5.4E-13, 7.2000000000000006E-13
DataValue, -0.56, 1.25, 0.1, 2.3189000000000001E-10, -2.279E-10, -1.37E-12, -3.7000000000000004E-13
DataValue, -0.545, 1.25, 0.1, 2.5977E-10, -2.6052E-10, 1.2900000000000002E-12, 1.18E-12
DataValue, -0.53, 1.25, 0.1, 2.967E-10, -2.9512E-10, 1.0000000000000002E-14, -1.55E-12
DataValue, -0.515, 1.25, 0.1, 3.317E-10, -3.3165000000000004E-10, -1.3E-13, 1.31E-12
DataValue, -0.5, 1.25, 0.1, 3.7293E-10, -3.7213000000000004E-10, 6.7000000000000007E-13, 6.1E-13
DataValue, -0.48500000000000004, 1.25, 0.1, 4.2308000000000005E-10, -4.2062000000000004E-10, -1.8700000000000003E-12, -6.400000000000001E-13
DataValue, -0.47000000000000003, 1.25, 0.1, 4.8075E-10, -4.7907000000000008E-10, 6.1E-13, -4.5000000000000005E-13
DataValue, -0.455, 1.25, 0.1, 5.3658E-10, -5.3687E-10, 2.9000000000000003E-13, -6.9000000000000009E-13
DataValue, -0.44, 1.25, 0.1, 6.0017E-10, -6.0101000000000008E-10, 1.0000000000000002E-14, 1.09E-12
DataValue, -0.42500000000000004, 1.25, 0.1, 6.7778E-10, -6.7542E-10, 8.8000000000000009E-13, 3.7000000000000004E-13
DataValue, -0.41000000000000003, 1.25, 0.1, 7.5670000000000009E-10, -7.5639E-10, -1.5600000000000002E-12, -4.8000000000000008E-13
DataValue, -0.395, 1.25, 0.1, 8.4812000000000007E-10, -8.454000000000001E-10, 5E-13, 8.2E-13
DataValue, -0.38, 1.25, 0.1, 9.4998E-10, -9.4867E-10, -1.9000000000000002E-13, -1.2500000000000001E-12
DataValue, -0.365, 1.25, 0.1, 1.05277E-09, -1.0559E-09, -1.0000000000000002E-14, 1.9000000000000002E-13
DataValue, -0.35000000000000003, 1.25, 0.1, 1.1451E-09, -1.1223E-09, 9.5E-13, -1.0100000000000001E-12
DataValue, -0.335, 1.25, 0.1, 1.2752E-09, -1.2669E-09, -5.4E-13, -5.9E-13
DataValue, -0.32, 1.25, 0.1, 1.4175E-09, -1.4073E-09, -1.0000000000000002E-14, 9.4E-13
DataValue, -0.305, 1.25, 0.1, 1.5563E-09, -1.5568E-09, 2.3000000000000003E-13, -5.2E-13
DataValue, -0.29000000000000004, 1.25, 0.1, 1.7331E-09, -1.72E-09, 3.2000000000000005E-13, 6.6E-13
DataValue, -0.275, 1.25, 0.1, 1.9122E-09, -1.9016E-09, 1.02E-12, 5.4E-13
DataValue, -0.26, 1.25, 0.1, 2.0994E-09, -2.0877E-09, -1.9700000000000003E-12, -7E-14
